census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,avg-foreclosure-rate,avg-lien-foreclosure-rate,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12057011507,3269,1652,1617,1074,1430,70281,342100,2197,2759,210,672,0,208,0,47,45,-888888888,778,104,751,463,893,5535,2936,0,303,164,50.53533190578159,49.46466809421842,32.85408381768124,16.610584276537168,23,-2659,7.695332983744101,15.130434779999998,5.04347826,12.0,4.0,34.0,11.333333333333334,0.37243947858473,0.7008864151721296,0.3052952941888619,0.5277265726358701,0.1347727681166436,0.3317490190755686,0.5576923076497781,0.2186898652014051,12057,Hillsborough County,Florida
12057011509,2182,120,2062,1477,2642,105174,347200,1927,1919,101,316,13,131,0,18,0,-888888888,774,103,123,468,658,4917,2275,0,180,33,5.499541704857928,94.50045829514208,67.69019248395966,26.8102658111824,25,-1819,4.249162351507767,8.4,2.8000000000000003,18.0,6.0,18.0,6.0,0.4062288422477996,0.2909796314258002,2.333333333333333,0.5756042711688468,1.0300512266580537,0.5510331872260489,0.3181818181818182,0.3632425915583959,12057,Hillsborough County,Florida
12057011516,1138,501,637,466,1249,73900,254600,1633,974,88,256,0,28,0,11,37,-888888888,201,29,230,318,305,2224,1251,0,230,18,44.02460456942004,55.975395430579965,40.94903339191564,15.026362038664324,33,-874,6.2312562479173605,23.243243263000004,7.747747754333335,4.0,2.0,2.0,2.0,0.4291845493562232,0.3139717425431711,1.546456637591484,0.6081312650331808,0.6826840956533987,1.008040098690107,0.7948243993992452,0.6645028036991273,12057,Hillsborough County,Florida
12057011603,1433,488,945,667,1234,67755,213500,1501,1163,141,672,0,36,0,45,48,-888888888,239,22,181,256,805,2461,1819,48,170,12,34.05443126308444,65.94556873691556,46.545708304256806,19.39986043265876,43,-1063,22.819885900570497,8.068965528,2.689655176,21.0,7.0,1.0,1.0,1.0494752623688155,0.1058201058201058,0.5511588475409837,1.487049615096129,0.2433093629970125,0.838931184069264,0.2775800714417497,0.5530257423777677,12057,Hillsborough County,Florida
12057011605,2174,843,1331,784,1230,48898,154900,1094,1718,254,1317,0,37,0,103,62,-888888888,420,64,257,500,1081,2763,2485,50,46,39,38.77644894204232,61.22355105795768,36.06255749770009,25.160993560257587,49,-1618,22.656897981752834,60.602803767,20.200934589,28.0,9.333333333333334,,,1.190476190476191,,2.3963148978647686,1.6868402946753709,1.0578544714305311,1.815259245380045,0.6839829123959554,1.1966238838745118,12057,Hillsborough County,Florida
12057011803,2813,1965,848,550,1016,45981,188100,1412,2220,257,1413,0,124,0,49,163,-888888888,252,120,555,379,1237,2387,3118,39,157,0,69.85424813366514,30.145751866334876,19.55207963028795,10.593672236046924,34,-2120,19.34756464221287,92.10169497,30.70056499,10.0,3.333333333333333,16.0,5.333333333333333,0.6060606060606061,0.6289308176100629,1.5623697195928754,0.8587550591074614,0.6897089340685887,1.3532365138502318,0.902058432987442,0.8920572293602322,12057,Hillsborough County,Florida
12057011901,2404,2036,368,182,1154,43316,247200,1436,1589,475,1050,0,28,0,189,123,-888888888,295,49,333,246,859,2719,2319,123,163,26,84.69217970049917,15.307820299500833,7.570715474209651,7.737104825291182,36,-1489,22.169887932434627,160.295030919,53.431676973,25.0,8.333333333333334,,,4.578754578754579,,2.624345627357564,6.487847287212965,1.1585187568432962,2.784716424992486,0.8650800300687582,1.8356927212707888,12057,Hillsborough County,Florida
12057012001,1059,333,726,439,1170,49485,117600,1044,496,537,171,0,12,0,14,0,-888888888,128,32,171,119,120,2431,994,9,42,6,31.444759206798867,68.55524079320114,41.45420207743154,27.101038715769597,56,-396,11.73279077653442,29.272727288,9.757575762666669,20.0,6.666666666666667,,,1.518602885345482,,2.930202931731732,2.1517780524332744,1.2935396246516977,2.127492542659758,0.5940959410852249,1.402448931628268,12057,Hillsborough County,Florida
12057013314,977,160,817,531,1182,71891,215200,1391,831,73,183,0,63,0,10,0,-888888888,246,0,94,242,206,2377,965,0,113,0,16.376663254861825,83.62333674513818,54.350051177072665,29.273285568065504,38,-731,12.835915270312997,13.64,4.546666666666667,12.0,4.0,1.0,1.0,0.7532956685499058,0.1223990208078335,2.841666666666667,1.0673791695120989,1.2544552438942722,1.236854799807043,0.53198127925117,0.8153380835826952,12057,Hillsborough County,Florida
12057001800,1644,1025,619,323,1007,31356,92400,1032,234,1358,205,0,7,0,29,16,-888888888,165,81,353,268,134,3732,970,88,236,131,62.347931873479325,37.65206812652068,19.64720194647202,18.004866180048662,48,-134,15.245158632056036,135.65406972,45.21802324,21.0,7.0,1.0,1.0,2.1671826625387,0.1615508885298869,4.411514462439024,3.070780474517393,1.9474653786235967,3.873740596439169,0.8659466681106024,2.5535804483193423,12057,Hillsborough County,Florida
12057002400,1757,875,882,555,951,47898,205200,1239,1304,311,813,10,0,0,52,80,-888888888,246,81,560,327,352,2329,1706,10,197,0,49.800796812749006,50.199203187250994,31.587933978372224,18.61126920887877,57,-1204,14.345267287886218,51.49999996,17.166666653333333,16.0,5.333333333333333,,,0.960960960960961,,1.9619047603809523,1.3616296432694883,0.8660838878642889,1.5734265724941725,0.7629629628224966,1.0372071212203922,12057,Hillsborough County,Florida
12057002600,512,465,47,30,746,30524,164600,660,346,60,376,4,11,0,29,62,-888888888,87,20,62,23,79,374,414,19,80,0,90.8203125,9.1796875,5.859375,3.3203125,52,-246,31.203007518796998,47.7,15.9,3.0,1.5,1.0,1.0,5.0,2.127659574468085,3.419354838709677,7.084729237636557,1.5094759911394515,3.5151515151515147,0.913793103448276,2.317197540336637,12057,Hillsborough County,Florida
12057002800,1433,336,1097,715,1514,77616,248800,1382,1248,110,388,34,31,0,10,0,-888888888,180,96,215,140,348,2328,1741,0,38,6,23.447313328681087,76.55268667131891,49.89532449406839,26.65736217725052,67,-1148,7.248565388100271,8.804878046,2.9349593486666667,12.0,4.0,1.0,1.0,0.5594405594405595,0.0911577028258887,0.8734998061507937,0.7926969776376568,0.3856069486333701,0.659843896162385,0.4232121921855172,0.4349709099602546,12057,Hillsborough County,Florida
12057980500,5,0,5,0,-666666666,-666666666,-666666666,-666666666,5,0,5,0,0,0,0,0,-888888888,5,0,0,0,9,0,5,0,0,0,0.0,100.0,0.0,100.0,666668687,95,26.31578947368421,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057980600,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057980700,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057990000,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057990100,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057010814,1064,870,194,102,1164,32849,179400,975,570,331,100,0,85,0,62,16,-888888888,26,32,328,614,145,1833,632,87,317,0,81.76691729323309,18.23308270676692,9.586466165413531,8.646616541353383,38,-470,12.950222581950626,88.941176415,29.647058805,2.0,1.0,,,0.9803921568627452,,3.40770790862069,1.389162595615011,1.5043344477287537,3.15298958899177,0.9673704414390052,2.0784594031941284,12057,Hillsborough County,Florida
12057010815,858,858,0,0,858,20676,-666666666,-666666666,343,379,320,16,19,0,66,35,-888888888,117,38,201,61,209,1048,530,56,131,0,100.0,0.0,0.0,0.0,44,-243,24.9554367201426,112.241379243,37.413793081,,,,,,,4.360581944172495,,1.924981191659073,,,,12057,Hillsborough County,Florida
12057010816,1581,1576,5,0,863,25697,-666666666,-666666666,577,801,497,0,40,0,42,121,-888888888,203,67,400,224,139,2035,938,171,187,46,99.68374446552816,0.3162555344718532,0.0,0.3162555344718532,34,-477,24.94117647058824,239.72413784000003,79.90804594666668,1.0,1.0,,,inf,,5.070307483925551,inf,2.2382899042932958,5.133759260575297,0.9876402898092584,3.384188214934672,12057,Hillsborough County,Florida
12057010817,1791,1198,593,198,783,23521,70100,1078,1139,434,968,12,32,0,37,137,-888888888,189,27,289,170,446,1951,1141,95,121,722,66.89000558347293,33.10999441652708,11.055276381909549,22.054718034617533,39,-1039,29.251984956122023,192.439849647,64.146616549,3.0,1.5,1.0,1.0,0.7575757575757576,0.1686340640809443,5.354475504924875,1.073443823884327,2.3637360265535863,4.7024796954871055,0.9771503836929604,3.099887540237656,12057,Hillsborough County,Florida
12057010818,1923,1888,35,18,838,26250,-666666666,-666666666,823,707,803,0,0,0,131,262,-888888888,183,33,425,255,244,2471,924,182,256,150,98.17992719708788,1.8200728029121165,0.93603744149766,0.8840353614144566,41,-723,44.16475972540046,297.895615992,99.298538664,4.0,2.0,,,11.11111111111111,,5.259456497033898,15.74384275030346,2.321789835567615,5.314718712696747,0.9802563785580968,3.503477183148156,12057,Hillsborough County,Florida
12057011012,2540,535,2005,1671,1974,105500,306400,1859,1918,226,234,0,371,0,10,15,-888888888,930,24,268,420,1392,4957,3116,0,225,0,21.06299212598425,78.93700787401575,65.78740157480316,13.149606299212598,15,-1818,7.771381578947369,15.304347840000002,5.101449280000001,19.0,6.333333333333333,24.0,8.0,0.37901456213844,0.399002493765586,0.9535419214953272,0.5370431099744447,0.4209415825312024,0.5183491665155635,0.4461343474996667,0.3416971952725735,12057,Hillsborough County,Florida
12057011013,1751,1035,716,507,1302,97679,236500,1691,1144,251,191,0,291,0,45,20,-888888888,412,19,328,357,444,2586,1757,11,118,0,59.10908052541405,40.89091947458595,28.954882924043403,11.936036550542548,18,-1044,3.9779259599908015,37.80000001799999,12.600000005999997,8.0,2.6666666666666665,10.0,3.333333333333333,0.5259697567389875,0.4655493482309125,1.217391304927536,0.7452706627362584,0.5374180315557672,0.9900562044530912,0.8253275109856791,0.652647771188561,12057,Hillsborough County,Florida
12057011014,562,562,0,0,1360,65972,-666666666,-666666666,293,181,181,0,43,0,31,14,-888888888,163,0,79,251,150,601,624,0,39,0,100.0,0.0,0.0,0.0,20,-193,5.084745762711865,30.837209296,10.279069765333334,,,2.0,1.0,,inf,1.829015972479241,,0.8074200625840349,,,,12057,Hillsborough County,Florida
12057011015,2976,2229,747,410,1229,52383,331300,1993,2069,589,361,0,165,0,138,15,-888888888,275,98,546,1918,373,5260,3541,109,414,0,74.8991935483871,25.100806451612907,13.776881720430106,11.323924731182796,30,-1969,7.874354561101549,197.685185201,65.89506173366665,11.0,3.6666666666666665,8.0,2.6666666666666665,0.894308943089431,0.35698348951361,2.9562611814116937,1.2671873433171077,1.305043052672015,2.635912406227105,0.9472890229874004,1.737600703106251,12057,Hillsborough County,Florida
12057011016,1463,722,741,603,1418,94010,325500,1952,755,227,197,0,431,19,25,6,-888888888,462,8,135,243,517,2101,1756,9,130,0,49.35064935064935,50.64935064935064,41.21667805878332,9.432672590567329,23,-655,7.583274273564848,36.56410258,12.188034193333332,1.0,1.0,6.0,2.0,0.165837479270315,0.2699055330634278,1.6880933785780237,0.2349827276164695,0.7452097094218418,0.995323335345912,0.9241736876519846,0.6561198783500497,12057,Hillsborough County,Florida
12057011109,1394,162,1232,834,1083,108214,376200,2074,1217,68,237,0,65,0,13,31,-888888888,390,32,111,204,314,3022,1521,0,79,75,11.621233859397416,88.37876614060258,59.82783357245337,28.55093256814921,34,-1117,6.651258346173601,3.043478263,1.0144927543333333,16.0,5.333333333333333,1.0,1.0,0.6394884092725819,0.0811688311688311,0.6262300952674896,0.9061204460606308,0.2764496047716288,0.6373319365127175,0.1598173516921665,0.4201309642840811,12057,Hillsborough County,Florida
12057011303,1373,655,718,373,888,54361,319200,1746,1139,90,469,0,30,0,36,78,-888888888,205,77,324,208,389,2011,1223,11,77,0,47.70575382374363,52.29424617625638,27.16678805535324,25.127458120903132,44,-1039,12.20447284345048,9.962264158,3.3207547193333333,6.0,2.0,4.0,2.0,0.5361930294906166,0.2785515320334262,0.5069854533333333,0.7597564866098184,0.2238089949016239,0.5175831439040207,0.624113475343477,0.3411922310615976,12057,Hillsborough County,Florida
12057011304,2147,454,1693,1014,1210,94961,318400,1794,1908,1,552,0,85,0,102,51,-888888888,496,106,303,549,654,4500,2517,0,154,48,21.14578481602236,78.85421518397764,47.228691197019096,31.625523986958548,48,-1808,3.494528768090364,30.017699136,10.005899712,15.0,5.0,3.0,1.5,0.4930966469428008,0.0886001181334908,2.20394266784141,0.6986912463152423,0.9729316493546,1.0222002528610354,0.6667977198327153,0.6738372162484108,12057,Hillsborough County,Florida
12057011417,1997,831,1166,873,1145,52135,182300,1178,1469,246,678,0,66,0,106,110,-888888888,268,40,327,232,733,2799,2091,13,207,54,41.61241862794191,58.38758137205809,43.71557336004006,14.672008012018026,34,-1369,13.5181236673774,44.666666648,14.888888882666668,15.0,5.0,13.0,4.333333333333333,0.572737686139748,0.3716409376786735,1.7916833793822706,0.8115382860981164,0.7909395697352376,1.1671883147104851,0.7486033518766579,0.7694137451256419,12057,Hillsborough County,Florida
12057011418,1709,497,1212,715,1183,78348,284300,1596,1491,95,383,0,35,0,18,70,-888888888,296,47,342,196,431,2721,1532,0,151,12,29.081334113516675,70.91866588648332,41.83733177296665,29.081334113516675,37,-1391,6.040964480165932,16.666666658,5.555555552666667,10.0,3.333333333333333,14.0,4.666666666666667,0.4662004662004662,0.385038503850385,1.1178180186452047,0.6605808146980472,0.4934613519797005,0.7334066737623762,0.624999999878125,0.483463695144703,12057,Hillsborough County,Florida
12057011517,3462,130,3332,2580,2592,127676,355800,2288,2870,113,339,0,327,0,132,20,-888888888,1414,76,154,631,987,8016,4091,16,219,288,3.755054881571346,96.24494511842865,74.52339688041594,21.72154823801271,18,-2770,1.568627450980392,7.703703696,2.567901232,13.0,4.333333333333333,13.0,4.333333333333333,0.1679586563307493,0.1300520208083233,1.97530864,0.237988320644122,0.8720010375686792,0.2546581020418204,0.3720930230221742,0.1678713208049774,12057,Hillsborough County,Florida
12057011518,1523,101,1422,998,-666666666,110737,415000,2358,1390,62,147,0,45,0,17,9,-888888888,404,26,180,188,369,3461,1642,0,58,75,6.631648063033486,93.3683519369665,65.52856204858831,27.839789888378203,28,-1290,5.28,4.307692305,1.435897435,17.0,5.666666666666667,4.0,2.0,0.5678022712090849,0.140646976090014,1.4216806287128714,0.8045450704062891,0.6276016609378653,0.6462751684865029,0.2021660648811401,0.4260263673820674,12057,Hillsborough County,Florida
12057011519,838,99,739,504,1435,122308,386100,2262,772,35,131,0,23,0,8,0,-888888888,235,39,62,104,276,1712,1033,0,0,0,11.813842482100238,88.18615751789977,60.14319809069213,28.04295942720764,27,-672,4.338103756708408,0.0,0.0,11.0,3.6666666666666665,8.0,2.6666666666666665,0.7275132275132274,0.3608479927830401,0.0,1.0308468467460596,0.0,0.6080707573244887,0.0,0.4008419145375609,12057,Hillsborough County,Florida
12057011520,1920,771,1149,845,1745,121000,509600,2840,1753,48,277,0,84,0,19,16,-888888888,605,47,285,281,402,3991,2003,0,214,0,40.15625,59.84374999999999,44.01041666666667,15.833333333333332,19,-1653,9.41801022414471,20.266666654,6.755555551333333,9.0,3.0,12.0,4.0,0.3550295857988165,0.3481288076588337,0.8762069456982274,0.5030576973469744,0.3868020168097567,0.6036853682755775,0.6924829155844459,0.3979510540230837,12057,Hillsborough County,Florida
12057011521,2218,1825,393,292,1064,53704,383900,2728,1731,327,411,0,25,14,85,36,-888888888,245,115,508,198,300,3088,2143,0,92,0,82.28133453561767,17.718665464382326,13.165013525698829,4.553651938683498,36,-1631,7.342415146617409,21.63636363,7.21212121,4.0,1.3333333333333333,,,0.45662100456621,,0.3951847238356164,0.6470072363138407,0.1744545040900289,0.4036586935915603,0.8439716311669433,0.2660929202892544,12057,Hillsborough County,Florida
12057011522,1473,290,1183,802,1250,99345,356200,1938,1250,55,248,0,110,0,9,49,-888888888,391,19,191,274,451,2693,1390,12,128,0,19.68771215207061,80.3122878479294,54.44670739986422,25.86558044806517,666668687,-1150,6.235324810853117,5.6000000000000005,1.866666666666667,8.0,2.6666666666666665,8.0,2.6666666666666665,0.3325020781379883,0.2254156100309946,0.6436781609195403,0.4711374389118241,0.2841520625263596,0.4151404151404151,0.411764705882353,0.2736617026922769,12057,Hillsborough County,Florida
12057011523,553,29,524,429,1625,104125,351100,2180,532,9,124,0,6,0,6,0,-888888888,149,26,53,135,132,1321,687,0,22,0,5.244122965641953,94.75587703435804,77.57685352622062,17.17902350813743,30,-432,4.340376927470017,3.5,1.1666666666666667,4.0,1.3333333333333333,,,0.3108003108003108,,4.022988505747127,0.4403872097986981,1.7759503907897474,0.5458515283842794,0.4666666666666667,0.3598268278078839,12057,Hillsborough County,Florida
12057011524,2364,1728,636,432,1204,61292,237500,1497,1777,339,775,0,79,0,31,138,-888888888,231,112,450,526,757,3456,2972,0,118,0,73.09644670050761,26.903553299492383,18.274111675126903,8.629441624365482,33,-1677,25.044851094366702,54.696969720000006,18.232323240000003,5.0,2.5,2.0,1.0,0.5787037037037037,0.1572327044025157,1.0551112986111113,0.8199918099116386,0.4657794374550629,0.9598297796296298,0.8794153471822872,0.6327224288662754,12057,Hillsborough County,Florida
12057011614,2209,769,1440,875,1214,46073,122700,1106,1662,302,1282,0,62,0,68,115,-888888888,315,13,185,315,1074,2270,2716,146,299,328,34.81213218650973,65.18786781349026,39.61068356722499,25.57718424626528,37,-1562,19.337419731465268,46.690140875,15.563380291666668,19.0,6.333333333333333,1.0,1.0,0.7238095238095238,0.0694444444444444,2.0238465918942348,1.0255988991626253,0.8934281419493045,1.33191688716545,0.7107632934422445,0.8780032728516912,12057,Hillsborough County,Florida
12057011615,1654,903,751,454,1077,41513,170400,1449,1400,134,1080,0,58,0,0,62,-888888888,307,10,194,379,917,1517,1825,10,162,432,54.59492140266021,45.40507859733978,27.448609431680776,17.95646916565901,29,-1300,23.88773388773389,43.277258528,14.425752842666666,4.0,2.0,4.0,2.0,0.4405286343612335,0.2663115845539281,1.5975363059431524,0.624205219175027,0.7052332421003655,1.210446045885532,0.8782399796735705,0.7979293604120119,12057,Hillsborough County,Florida
12057011709,546,361,185,116,1399,67917,390900,1443,421,106,99,0,19,0,0,0,-888888888,63,16,78,166,133,1029,817,0,109,24,66.11721611721612,33.88278388278388,21.245421245421245,12.637362637362637,17,-321,6.631499623210249,17.076923094,5.6923076980000005,4.0,1.3333333333333333,,,1.1494252873563218,,1.5768165368421054,1.6286733879624269,0.6960864891381061,1.472880719357093,0.810218978255954,0.9709270184777236,12057,Hillsborough County,Florida
12057013406,486,227,259,203,985,45000,146000,1174,393,46,52,0,4,0,43,0,-888888888,87,30,47,65,14,1179,421,25,48,165,46.70781893004115,53.29218106995884,41.76954732510288,11.522633744855968,43,-293,6.315007429420505,13.354838703,4.451612901,4.0,2.0,,,0.9852216748768472,,1.961062951982379,1.3960057611106516,0.8657122711041912,1.500375093255814,0.6899999998930499,0.989051385321258,12057,Hillsborough County,Florida
12057013409,1569,335,1234,916,1807,97772,237100,1417,1219,260,183,0,26,0,11,53,-888888888,465,0,122,640,544,4379,2253,8,115,112,21.351179094964944,78.64882090503505,58.38113448056087,20.26768642447419,25,-1119,6.055555555555555,18.051282048,6.017094016000001,14.0,4.666666666666667,8.0,2.6666666666666665,0.5094614264919942,0.2160994057266342,1.7961474674626867,0.7218792527431718,0.7929102437651556,0.8540176405009327,0.5631999999552717,0.5629707759233136,12057,Hillsborough County,Florida
12057013801,815,398,417,259,916,46250,98400,1379,574,58,307,0,28,0,32,123,-888888888,187,43,103,122,68,1328,775,19,147,554,48.83435582822086,51.16564417177914,31.77914110429448,19.38650306748466,36,-474,29.74186307519641,48.5294118,16.1764706,6.0,2.0,1.0,1.0,0.7722007722007722,0.2398081534772182,4.064439849246231,1.0941666776272674,1.7942491081688372,2.766586088280061,0.8899676376116714,1.8237411534779293,12057,Hillsborough County,Florida
12057014104,848,193,655,105,737,33036,32200,1379,821,0,42,0,0,0,5,22,-888888888,30,104,224,8,23,1341,350,0,427,825,22.75943396226415,77.24056603773585,12.382075471698114,64.85849056603774,42,-721,17.77638190954774,8.533333328,2.844444442666666,2.0,1.0,,,0.9523809523809524,,1.473805410708117,1.3494722357402966,0.6506121733522168,1.2900820277404923,0.7398843929432991,0.8504256185338054,12057,Hillsborough County,Florida
12057010305,1278,459,819,473,1067,46458,250900,1591,896,295,138,0,33,0,48,6,-888888888,168,50,151,203,352,3281,1209,0,188,645,35.91549295774648,64.08450704225352,37.01095461658842,27.073552425665103,28,-796,17.850909997506857,59.66463417899999,19.888211392999995,9.0,3.0,,,0.6342494714587738,,4.332943658605664,0.8986971548799014,1.912780255965856,2.455816673068669,0.8689281591956327,1.6188811008071553,12057,Hillsborough County,Florida
12057010701,2052,719,1333,841,1199,73480,310800,2122,1489,331,411,0,50,0,130,52,-888888888,282,93,273,543,608,4235,2722,251,179,0,35.03898635477583,64.96101364522417,40.98440545808967,23.976608187134502,40,-1389,6.183716756403982,62.32474228900001,20.774914096333337,10.0,3.333333333333333,5.0,1.6666666666666667,0.3963535473642489,0.1250312578144536,2.889417815901716,0.5616115130904921,1.2755350138273698,1.545400476260684,0.8617347302802499,1.0187322415523166,12057,Hillsborough County,Florida
12057011103,1446,170,1276,854,1587,92188,321400,1915,1361,26,167,0,10,0,22,27,-888888888,279,39,134,159,210,3047,1403,0,76,106,11.756569847856154,88.24343015214384,59.05947441217151,29.18395573997234,38,-1261,7.555919258046915,10.838709672,3.612903224,13.0,4.333333333333333,2.0,1.0,0.507416081186573,0.0783699059561128,2.1252371905882352,0.7189811092058956,0.938187075044883,0.7759996638020833,0.4546684707826581,0.5115411112475869,12057,Hillsborough County,Florida
12057011408,1119,436,683,412,1318,74952,287700,1911,924,46,299,0,102,0,10,37,-888888888,179,55,91,141,348,2099,1304,0,38,10,38.96336014298481,61.0366398570152,36.81858802502234,24.21805183199285,36,-824,8.623663332183511,38.901960768,12.967320256,9.0,3.0,4.0,2.0,0.7281553398058253,0.2928257686676427,2.9741560220183487,1.0317566850927025,1.31294273946533,1.8829387094339625,0.8121162504476794,1.2412383725988418,12057,Hillsborough County,Florida
12057011413,2098,559,1539,1122,1400,68796,275300,1554,1728,148,361,0,91,0,31,100,-888888888,372,26,290,381,611,3510,2376,0,180,0,26.64442326024786,73.35557673975215,53.479504289799806,19.876072449952336,32,-1628,11.255881288454578,22.977777783,7.659259261,18.0,6.0,4.0,1.3333333333333333,0.53475935828877,0.0866363439462854,1.3701716030411448,0.7577250521536423,0.6048629744762412,0.8125674753718025,0.5607375271709473,0.5356467131425865,12057,Hillsborough County,Florida
12057011608,458,44,414,329,2094,122273,307200,1820,381,24,34,0,40,0,13,0,-888888888,158,4,38,94,124,955,579,0,26,0,9.60698689956332,90.39301310043668,71.83406113537117,18.5589519650655,28,-281,4.852160727824109,2.25,1.125,2.0,2.0,4.0,1.3333333333333333,0.60790273556231,0.322061191626409,2.556818181818182,0.8613652568555084,1.1287087305100425,0.8378016085790885,0.36,0.5522811231099559,12057,Hillsborough County,Florida
12057011611,1582,488,1094,703,1177,50646,152700,1183,1257,126,859,12,109,0,47,31,-888888888,262,11,210,349,1016,1719,1724,27,163,7,30.84702907711757,69.15297092288243,44.43742098609355,24.715549936788875,37,-1157,19.32195878573011,21.617647044,7.205882347999999,19.0,6.333333333333333,6.0,3.0,0.9009009009009008,0.2742230347349177,1.4766152352459014,1.276527790565145,0.6518525718715761,1.1367939279037222,0.532223026621463,0.7493776818023128,12057,Hillsborough County,Florida
12057012208,2280,76,2204,1689,1604,89167,209500,1524,1823,356,368,0,85,0,0,16,-888888888,461,56,144,203,482,4662,2996,0,139,53,3.333333333333333,96.66666666666669,74.07894736842105,22.587719298245617,33,-1723,9.828516989520484,30.194594584,10.064864861333334,28.0,9.333333333333334,8.0,2.6666666666666665,0.5525952239984212,0.1209921355111917,13.243243238596492,0.7829975080079874,5.846236689791695,1.099048056355052,0.5188556566094145,0.7244954995312389,12057,Hillsborough County,Florida
12057013205,2817,550,2267,1732,1737,74900,200900,1517,2126,503,366,0,76,0,69,43,-888888888,770,21,427,327,522,6938,3830,0,81,30,19.52431664891729,80.47568335108272,61.48384806531772,18.991835285765,25,-2026,6.916560287803179,32.300000019,10.766666673,31.0,10.333333333333334,20.0,6.666666666666667,0.596612779060816,0.2940744008234083,1.9575757587272729,0.8453679998719524,0.8641728478084701,0.9246275199970786,0.5102685625482606,0.6095170025615366,12057,Hillsborough County,Florida
12057013208,1791,152,1639,1218,1205,118906,330200,2104,1637,85,96,8,61,0,0,0,-888888888,464,58,141,261,249,4627,2033,16,54,71,8.486878838637631,91.51312116136236,68.00670016750419,23.50642099385818,26,-1537,1.3944603629417385,6.2222222160000005,2.074074072,8.0,2.6666666666666665,17.0,5.666666666666667,0.2189381499726327,0.3457392719137686,1.3645224157894738,0.3102235024690337,0.6023691377941534,0.3460394699756691,0.4374999997539063,0.228110169712685,12057,Hillsborough County,Florida
12057013305,1621,168,1453,1058,1281,83222,282300,1807,1531,11,204,0,35,0,23,21,-888888888,429,10,150,293,261,3868,1968,0,54,0,10.363972856261569,89.63602714373843,65.26835286859964,24.367674275138803,35,-1431,5.321368948247079,8.0,2.6666666666666665,19.0,6.333333333333333,6.0,2.0,0.5986137366099559,0.1376462491397109,1.5873015873015872,0.8482032483622847,0.7007151201755465,0.734094616639478,0.2962962962962963,0.4839171889801297,12057,Hillsborough County,Florida
12057013407,2417,236,2181,1467,-666666666,89024,240700,1781,2108,214,268,0,0,0,38,57,-888888888,453,52,210,452,386,5545,2772,0,179,61,9.764170459247,90.235829540753,60.695076541166735,29.54075299958626,36,-2008,10.17122786477389,24.705882360000004,8.23529412,35.0,11.666666666666666,4.0,2.0,0.7952738014087708,0.0917010545621274,3.489531406779661,1.1268599105534174,1.540455474006511,1.1686412675670386,0.4137931035175811,0.7703715356421866,12057,Hillsborough County,Florida
12057013802,1380,778,602,328,1116,49755,161700,1839,1154,67,353,18,0,0,54,87,-888888888,120,34,196,262,119,2593,1317,0,249,394,56.376811594202906,43.6231884057971,23.768115942028984,19.85507246376812,34,-1054,14.591942148760332,63.92561987699999,21.308539959,8.0,2.6666666666666665,1.0,1.0,0.8130081300813007,0.1661129568106312,2.7388868841902307,1.1519884939246432,1.209083054887629,2.167740201235684,0.8887739860472416,1.4289802987839806,12057,Hillsborough County,Florida
12057013803,522,260,262,109,949,34474,108100,1113,454,11,139,21,0,0,0,36,-888888888,49,16,108,11,52,932,481,0,142,350,49.80842911877394,50.191570881226056,20.88122605363985,29.310344827586203,43,-354,24.93686868686869,41.43884895,13.81294965,2.0,1.0,,,0.9174311926605504,,5.312672942307692,1.2999503188323958,2.345282263310181,4.014349498644987,0.9324915007727714,2.646270223123178,12057,Hillsborough County,Florida
