,variable_code,label_14,concept_14,predicateType_14,group_14,limit_14,predicateOnly_14,acs_year_14,label_19,concept_19,predicateType_19,group_19,limit_19,predicateOnly_19,acs_year_19,datasets,concept_match,predicateType_match,predicateOnly_match,label_match
1491,DP03_0074M,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'WITH FOOD STAMP/SNAP BENEFITS IN THE PAST 12 MONTHS']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', 'WITH FOOD STAMP/SNAP BENEFITS IN THE PAST 12 MONTHS']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,,True,True,True,False
1492,DP03_0045PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'INDUSTRY', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'PUBLIC ADMINISTRATION']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'INDUSTRY', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'PUBLIC ADMINISTRATION']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,True
1493,DP03_0072E,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'WITH CASH PUBLIC ASSISTANCE INCOME']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', 'WITH CASH PUBLIC ASSISTANCE INCOME']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1494,DP03_0037MA,"['ANNOTATION OF MARGIN OF ERROR', 'INDUSTRY', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'RETAIL TRADE']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'INDUSTRY', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'RETAIL TRADE']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,True
1495,DP03_0071M,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'WITH SUPPLEMENTAL SECURITY INCOME', 'MEAN SUPPLEMENTAL SECURITY INCOME (DOLLARS)']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', 'WITH SUPPLEMENTAL SECURITY INCOME', 'MEAN SUPPLEMENTAL SECURITY INCOME (DOLLARS)']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,,True,True,True,False
1496,DP03_0082PEA,"['ANNOTATION OF PERCENT', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$75,000 TO $99,999']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$75,000 TO $99,999']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1497,DP03_0090MA,"['ANNOTATION OF MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'NONFAMILY HOUSEHOLDS', 'MEDIAN NONFAMILY INCOME (DOLLARS)']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'NONFAMILY HOUSEHOLDS', 'MEDIAN NONFAMILY INCOME (DOLLARS)']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1498,DP03_0113MA,"['ANNOTATION OF MARGIN OF ERROR', 'HEALTH INSURANCE COVERAGE', 'CIVILIAN NONINSTITUTIONALIZED POPULATION 18 TO 64 YEARS', 'IN LABOR FORCE', 'UNEMPLOYED', 'NO HEALTH INSURANCE COVERAGE']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'HEALTH INSURANCE COVERAGE', 'CIVILIAN NONINSTITUTIONALIZED POPULATION 19 TO 64 YEARS', 'IN LABOR FORCE:', 'UNEMPLOYED:', 'NO HEALTH INSURANCE COVERAGE']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1499,DP03_0057PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', '$50,000 TO $74,999']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', '$50,000 TO $74,999']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1500,DP03_0073E,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'WITH CASH PUBLIC ASSISTANCE INCOME', 'MEAN CASH PUBLIC ASSISTANCE INCOME (DOLLARS)']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', 'WITH CASH PUBLIC ASSISTANCE INCOME', 'MEAN CASH PUBLIC ASSISTANCE INCOME (DOLLARS)']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1501,DP03_0126PE,"['PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'FAMILIES WITH FEMALE HOUSEHOLDER, NO HUSBAND PRESENT', 'WITH RELATED CHILDREN UNDER 18 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL FAMILIES', 'FAMILIES WITH FEMALE HOUSEHOLDER, NO SPOUSE PRESENT', 'WITH RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1502,DP03_0131PEA,"['ANNOTATION OF PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'UNDER 18 YEARS', 'RELATED CHILDREN UNDER 18 YEARS', 'RELATED CHILDREN UNDER 5 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL PEOPLE', 'UNDER 18 YEARS', 'RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS', 'RELATED CHILDREN OF THE HOUSEHOLDER UNDER 5 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1503,DP03_0072M,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'WITH CASH PUBLIC ASSISTANCE INCOME']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', 'WITH CASH PUBLIC ASSISTANCE INCOME']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,,True,True,True,False
1504,DP03_0126PM,"['PERCENT MARGIN OF ERROR', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'FAMILIES WITH FEMALE HOUSEHOLDER, NO HUSBAND PRESENT', 'WITH RELATED CHILDREN UNDER 18 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL FAMILIES', 'FAMILIES WITH FEMALE HOUSEHOLDER, NO SPOUSE PRESENT', 'WITH RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,,True,True,True,False
1505,DP03_0068EA,"['ANNOTATION OF ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'WITH RETIREMENT INCOME']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', 'WITH RETIREMENT INCOME']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1506,DP03_0082E,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$75,000 TO $99,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$75,000 TO $99,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1507,DP03_0081M,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$50,000 TO $74,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$50,000 TO $74,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,,True,True,True,False
1508,DP03_0059PM,"['PERCENT MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', '$100,000 TO $149,999']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', '$100,000 TO $149,999']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,,True,True,True,False
1509,DP03_0083E,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$100,000 TO $149,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$100,000 TO $149,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1510,DP03_0059PE,"['PERCENT', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', '$100,000 TO $149,999']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', '$100,000 TO $149,999']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1511,DP03_0082M,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$75,000 TO $99,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$75,000 TO $99,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,,True,True,True,False
1512,DP03_0041PEA,"['ANNOTATION OF PERCENT', 'INDUSTRY', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'INDUSTRY', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,True
1513,DP03_0046MA,"['ANNOTATION OF MARGIN OF ERROR', 'CLASS OF WORKER', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'CLASS OF WORKER', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,True
1514,DP03_0080E,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$35,000 TO $49,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$35,000 TO $49,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1515,DP03_0002PE,"['PERCENT', 'EMPLOYMENT STATUS', 'POPULATION 16 YEARS AND OVER', 'IN LABOR FORCE']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT', 'EMPLOYMENT STATUS', 'POPULATION 16 YEARS AND OVER', 'IN LABOR FORCE']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,True
1516,DP03_0077EA,"['ANNOTATION OF ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$10,000 TO $14,999']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$10,000 TO $14,999']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1517,DP03_0002PM,"['PERCENT MARGIN OF ERROR', 'EMPLOYMENT STATUS', 'POPULATION 16 YEARS AND OVER', 'IN LABOR FORCE']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'EMPLOYMENT STATUS', 'POPULATION 16 YEARS AND OVER', 'IN LABOR FORCE']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,,True,True,True,True
1518,DP03_0053PEA,"['ANNOTATION OF PERCENT', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', '$10,000 TO $14,999']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS', '$10,000 TO $14,999']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1519,DP03_0081E,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$50,000 TO $74,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$50,000 TO $74,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1520,DP03_0020EA,"['ANNOTATION OF ESTIMATE', 'COMMUTING TO WORK', 'WORKERS 16 YEARS AND OVER', 'CAR, TRUCK, OR VAN -- CARPOOLED']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'COMMUTING TO WORK', 'WORKERS 16 YEARS AND OVER', 'CAR, TRUCK, OR VAN -- CARPOOLED']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,True
1521,DP03_0080M,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$35,000 TO $49,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['MARGIN OF ERROR', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'FAMILIES', '$35,000 TO $49,999']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,,True,True,True,False
1522,DP03_0122MA,"['ANNOTATION OF MARGIN OF ERROR', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'MARRIED COUPLE FAMILIES']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL FAMILIES', 'MARRIED COUPLE FAMILIES']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1523,DP03_0111PEA,"['ANNOTATION OF PERCENT', 'HEALTH INSURANCE COVERAGE', 'CIVILIAN NONINSTITUTIONALIZED POPULATION 18 TO 64 YEARS', 'IN LABOR FORCE', 'UNEMPLOYED', 'WITH HEALTH INSURANCE COVERAGE', 'WITH PRIVATE HEALTH INSURANCE']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'HEALTH INSURANCE COVERAGE', 'CIVILIAN NONINSTITUTIONALIZED POPULATION 19 TO 64 YEARS', 'IN LABOR FORCE:', 'UNEMPLOYED:', 'WITH HEALTH INSURANCE COVERAGE', 'WITH PRIVATE HEALTH INSURANCE']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1524,DP03_0135PE,"['PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', '65 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL PEOPLE', '18 YEARS AND OVER', '65 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1525,DP03_0016PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'EMPLOYMENT STATUS', 'OWN CHILDREN 6 TO 17 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'EMPLOYMENT STATUS', 'OWN CHILDREN OF THE HOUSEHOLDER 6 TO 17 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1526,DP03_0051EA,"['ANNOTATION OF ESTIMATE', 'INCOME AND BENEFITS (IN 2014 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF ESTIMATE', 'INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)', 'TOTAL HOUSEHOLDS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1527,DP03_0135PM,"['PERCENT MARGIN OF ERROR', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', '65 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL PEOPLE', '18 YEARS AND OVER', '65 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,,True,True,True,False
1528,DP03_0123PEA,"['ANNOTATION OF PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'MARRIED COUPLE FAMILIES', 'WITH RELATED CHILDREN UNDER 18 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL FAMILIES', 'MARRIED COUPLE FAMILIES', 'WITH RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,False
1529,DP03_0028PEA,"['ANNOTATION OF PERCENT', 'OCCUPATION', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'SERVICE OCCUPATIONS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT', 'OCCUPATION', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'SERVICE OCCUPATIONS']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,True
1530,DP03_0046PM,"['PERCENT MARGIN OF ERROR', 'CLASS OF WORKER', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'CLASS OF WORKER', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,,True,True,True,True
1531,DP03_0033MA,"['ANNOTATION OF MARGIN OF ERROR', 'INDUSTRY', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF MARGIN OF ERROR', 'INDUSTRY', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER', 'AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,True
1532,DP03_0046PE,"['PERCENT', 'CLASS OF WORKER', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2014.0,"['PERCENT', 'CLASS OF WORKER', 'CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER']",SELECTED ECONOMIC CHARACTERISTICS,int,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,True
1533,DP03_0004PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'EMPLOYMENT STATUS', 'POPULATION 16 YEARS AND OVER', 'IN LABOR FORCE', 'CIVILIAN LABOR FORCE', 'EMPLOYED']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2014.0,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'EMPLOYMENT STATUS', 'POPULATION 16 YEARS AND OVER', 'IN LABOR FORCE', 'CIVILIAN LABOR FORCE', 'EMPLOYED']",SELECTED ECONOMIC CHARACTERISTICS,string,DP03,0.0,True,2019.0,,True,True,True,True
1534,DP03_0122PE,"['PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'MARRIED COUPLE FAMILIES']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL FAMILIES', 'MARRIED COUPLE FAMILIES']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,"hill_14, miami_dade_14, orange_14, hill_19, miami_dade_19, orange_19",True,True,True,False
1535,DP03_0122PM,"['PERCENT MARGIN OF ERROR', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'MARRIED COUPLE FAMILIES']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2014.0,"['PERCENT MARGIN OF ERROR', 'PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL', 'ALL FAMILIES', 'MARRIED COUPLE FAMILIES']",SELECTED ECONOMIC CHARACTERISTICS,float,DP03,0.0,True,2019.0,,True,True,True,False
