census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12095016730,10593,2770,7823,6160,1755,104636,300200,1877,7558,1393,2420,33,795,0,558,256,-888888888,3860,44,874,3228,4048,20342,13000,0,928,279,26.149343906353252,73.85065609364675,58.151609553478714,15.699046540168036,18,-7458,6.053516595993566,120.86693547499999,40.28897849166666,203.0,67.66666666666667,14.0,4.666666666666667,46.149193544999996,105.0,0.439516129,35.600806449,81.0,0.439516129,39.116935481,89.0,0.439516129,81.0,73.0,49.0,3.0,5.0,6.0,1.0984848484848486,1.3149350649350648,1.1850649350649352,0.7954545454545454,0.059653159486982826,0.03834845967020325,0.06391409945033874,0.0766969193404065,1.4544757578219012,0.7816944700376475,0.45898227605296305,1.2089098002053005,0.3731993675048374,0.5134678588766551,12095,Orange County,Florida
12095017105,7347,1617,5730,4427,2019,111424,386300,2328,6378,434,1004,0,385,0,81,69,-888888888,3436,7,497,1827,2593,15884,9365,0,1176,0,22.008983258472846,77.99101674152715,60.25588675649926,17.735129985027903,14,-6278,8.321637909683812,111.22448987599999,37.07482995866666,111.0,37.0,7.0,2.3333333333333335,37.244897986,73.0,0.510204082,31.122449002,61.0,0.510204082,42.857142888,84.0,0.510204082,32.0,41.0,38.0,2.0,3.0,2.0,0.8357804382200136,0.7228371357578496,0.9261350801897448,0.8583690987124464,0.04072134962187319,0.034904013961605584,0.052356020942408384,0.034904013961605584,2.292815705545248,0.5947509859816128,0.7235333868177118,1.2255928186410767,0.5005050970667662,0.5205537421694889,12095,Orange County,Florida
12095017400,3842,1029,2813,1960,1152,67151,260100,1610,2604,876,677,8,87,0,144,123,-888888888,664,100,488,780,2247,7877,5017,70,369,117,26.78292555960437,73.21707444039562,51.01509630400833,22.2019781363873,28,-2504,13.124387855044075,66.834862455,22.278287485000003,68.0,22.666666666666668,31.0,10.333333333333334,25.871559660000003,60.0,0.43119266100000003,15.954128457000001,37.0,0.43119266100000003,25.009174338,58.0,0.43119266100000003,29.0,20.0,19.0,12.0,12.0,7.0,1.1564625850340138,1.4795918367346939,1.0204081632653061,0.9693877551020408,0.3673421021448039,0.42659082829719164,0.42659082829719164,0.2488446498400284,2.165042515549077,0.8229520951276007,0.683212584461533,1.5036786266867406,0.49567939061239136,0.6386668755206644,12095,Orange County,Florida
12095017807,1275,403,872,714,1212,52835,168500,1194,1015,127,427,0,8,0,69,56,-888888888,349,38,154,187,269,2253,1451,79,72,9,31.607843137254903,68.3921568627451,56.00000000000001,12.392156862745098,32,-915,25.241976566479877,40.696969685,13.565656561666666,26.0,8.666666666666666,10.0,3.3333333333333335,16.48484848,32.0,0.515151515,11.33333333,22.0,0.515151515,12.878787875,25.0,0.515151515,9.0,9.0,8.0,5.0,3.0,2.0,1.2138188608776843,1.2605042016806722,1.2605042016806722,1.1204481792717087,0.3822629969418961,0.573394495412844,0.34403669724770647,0.22935779816513763,3.3661678813068647,0.8637674816218183,1.0622462336892313,1.9903601815875855,0.6101771921154112,0.8453781917059251,12095,Orange County,Florida
12095016710,1251,235,1016,781,1551,72595,204200,1387,935,134,629,0,95,0,26,61,-888888888,429,0,73,412,600,1648,1715,0,165,0,18.784972022382092,81.21502797761791,62.43005595523581,18.784972022382092,23,-835,7.538052669726987,17.111111127,5.703703709,26.0,8.666666666666666,1.0,1.0,4.148148152,8.0,0.518518519,7.7777777850000005,15.0,0.518518519,5.18518519,10.0,0.518518519,13.0,9.0,4.0,1.0,0.0,0.0,1.1096884336320956,1.6645326504481435,1.1523687580025608,0.5121638924455826,0.09842519685039369,0.09842519685039369,0.0,0.0,2.4271079612765956,0.7896670702662975,0.7659113809921655,1.4144065330380577,0.39690721671711926,0.6007497780040085,12095,Orange County,Florida
12095016717,1109,127,982,813,1663,73138,222700,1508,768,174,466,0,100,0,35,32,-888888888,318,16,56,357,550,1787,1563,43,136,0,11.451758340847611,88.5482416591524,73.3092876465284,15.238954012623985,24,-668,9.054093144344808,12.5,4.166666666666667,19.0,6.333333333333333,3.0,1.5,1.0,2.0,0.5,6.5,13.0,0.5,5.0,10.0,0.5,8.0,3.0,8.0,1.0,0.0,2.0,0.7790077900779008,0.984009840098401,0.36900369003690037,0.984009840098401,0.15274949083503053,0.10183299389002036,0.0,0.20366598778004072,3.2808398950131235,0.5543509156817857,1.0353196705275558,1.1170212765957448,0.39682539682539686,0.47443946861534453,12095,Orange County,Florida
12095016802,4487,1330,3157,2476,1866,96205,329000,2085,3472,225,1585,0,355,0,164,271,-888888888,1285,39,558,1049,1719,7024,4799,31,1022,50,29.6411856474259,70.3588143525741,55.18163583686204,15.177178515712056,11,-3372,8.708708708708707,95.345454504,31.781818168,72.0,24.0,15.0,5.0,28.018181805999998,67.0,0.418181818,36.799999983999996,88.0,0.418181818,30.527272714,73.0,0.418181818,34.0,11.0,27.0,7.0,4.0,4.0,0.9693053311793215,1.3731825525040386,0.44426494345718903,1.0904684975767367,0.15837820715869497,0.22172949002217296,0.12670256572695598,0.12670256572695598,2.3896103885714286,0.6897688376912893,0.7540784431283868,1.46562843321072,0.5697522815101081,0.6225055776548875,12095,Orange County,Florida
12095016803,795,117,678,477,1593,59701,203000,1300,558,82,383,0,69,0,22,64,-888888888,188,7,45,144,604,851,1121,0,209,84,14.716981132075471,85.28301886792453,60.0,25.28301886792453,27,-458,10.83957430035475,33.81481478100001,11.271604927000004,19.0,6.333333333333333,7.0,3.5,9.777777768000002,24.0,0.40740740700000005,12.222222210000002,30.0,0.40740740700000005,11.814814803,29.0,0.40740740700000005,9.0,6.0,4.0,2.0,5.0,0.0,1.3277428371767994,1.8867924528301887,1.257861635220126,0.8385744234800839,0.5162241887905604,0.2949852507374631,0.7374631268436578,0.0,9.633850364957269,0.9448370952815343,3.040110186699444,2.9637943199214374,0.6402524541876231,1.2588309924714103,12095,Orange County,Florida
12095017200,1768,691,1077,766,1054,62262,251300,1644,1307,284,284,18,27,0,31,101,-888888888,336,40,327,308,398,3780,2077,11,228,126,39.08371040723982,60.91628959276017,43.32579185520362,17.59049773755656,20,-1207,9.450171821305842,40.725663732,13.575221244,24.0,8.0,12.0,4.0,18.796460184,36.0,0.522123894,14.619469032000001,28.0,0.522123894,7.309734516000001,14.0,0.522123894,10.0,9.0,5.0,2.0,8.0,2.0,1.0443864229765014,1.3054830287206265,1.1749347258485638,0.6527415143603132,0.3714020427112349,0.18570102135561745,0.7428040854224698,0.18570102135561745,1.9645761568740956,0.743197407364505,0.6199523306677678,1.480797614550446,0.6292042658786281,0.6289484794016498,12095,Orange County,Florida
12095017503,2262,1377,885,525,1094,40798,187700,1425,1672,363,980,0,30,0,39,158,-888888888,231,11,294,273,642,3763,2035,107,117,407,60.87533156498674,39.12466843501326,23.20954907161804,15.915119363395224,30,-1572,22.37442922374429,145.613043383,48.537681127666666,15.0,5.0,3.0,1.0,45.126086927,97.0,0.46521739100000004,53.499999965,115.0,0.46521739100000004,46.986956491,101.0,0.46521739100000004,6.0,7.0,2.0,1.0,1.0,1.0,0.9523809523809524,1.1428571428571428,1.3333333333333335,0.38095238095238093,0.11299435028248588,0.11299435028248588,0.11299435028248588,0.11299435028248588,3.524886065916243,0.6777252548109652,1.1123322067494485,2.814809733315808,0.9066078340584656,1.1955518324571355,12095,Orange County,Florida
12095010802,1482,628,854,637,1380,72845,270700,1660,1317,58,130,0,107,0,0,0,-888888888,195,15,241,373,340,2575,1953,0,221,7,42.37516869095816,57.62483130904184,42.98245614035088,14.642375168690958,68,-1217,9.65391621129326,6.086956519999999,2.0289855066666664,13.0,4.333333333333333,4.0,2.0,2.434782608,8.0,0.304347826,2.130434782,7.0,0.304347826,1.5217391299999998,5.0,0.304347826,5.0,3.0,5.0,3.0,1.0,0.0,0.6802721088435374,0.7849293563579277,0.47095761381475665,0.7849293563579277,0.234192037470726,0.351288056206089,0.117096018735363,0.0,0.3230868641188959,0.48408946772211797,0.10195504700482146,0.5029501059288537,0.31890660586049263,0.21362116013057292,12095,Orange County,Florida
12095011000,1584,981,603,454,1077,52353,251600,1726,1383,83,344,0,54,0,8,56,-888888888,150,8,442,258,195,2231,1541,26,145,0,61.93181818181818,38.06818181818182,28.66161616161616,9.406565656565656,62,-1283,10.576923076923077,21.292929297,7.097643099,4.0,1.3333333333333333,2.0,1.0,6.86868687,10.0,0.686868687,9.616161618,14.0,0.686868687,4.808080809,7.0,0.686868687,2.0,1.0,1.0,0.0,1.0,1.0,0.2936857562408223,0.4405286343612335,0.22026431718061676,0.22026431718061676,0.16583747927031509,0.0,0.16583747927031509,0.16583747927031509,0.723511019266055,0.20899016668179543,0.22831506993930645,0.5875244900580721,0.8418530351692226,0.2495429699523369,12095,Orange County,Florida
12095012201,1689,820,869,589,982,32997,154000,1207,398,1210,203,16,16,0,26,23,-888888888,256,24,164,576,1353,2853,2001,192,91,0,48.549437537004145,51.450562462995855,34.87270574304322,16.577856719952635,50,-298,18.735289502589048,158.81588439,52.938628130000005,33.0,11.0,9.0,4.5,71.523465665,127.0,0.563176895,46.743682285,83.0,0.563176895,40.54873644,72.0,0.563176895,11.0,8.0,14.0,6.0,3.0,0.0,1.8675721561969438,1.8675721561969438,1.3582342954159592,2.3769100169779285,0.5178365937859608,0.6904487917146145,0.34522439585730724,0.0,6.455930259756099,1.3289858562082593,2.03726844447337,4.537872826827537,0.827960024765705,1.9273992516645941,12095,Orange County,Florida
12095012800,1475,154,1321,904,1138,109835,444100,2355,1357,0,140,0,96,0,22,0,-888888888,324,31,253,144,256,2876,1444,0,212,0,10.440677966101696,89.5593220338983,61.28813559322034,28.271186440677965,64,-1257,1.9994522048753764,3.07692308,1.53846154,8.0,2.6666666666666665,1.0,1.0,1.53846154,4.0,0.384615385,0.0,0.0,0.0,1.53846154,4.0,0.384615385,4.0,1.0,3.0,0.0,0.0,1.0,0.2949852507374631,0.4424778761061947,0.11061946902654868,0.33185840707964603,0.0757002271006813,0.0,0.0,0.0757002271006813,0.9990009999999999,0.20991490193259982,0.31525018570665775,0.39746013295526145,0.36585365876859016,0.168815740779594,12095,Orange County,Florida
12095017015,2488,894,1594,1158,1496,72426,321100,1719,1987,131,969,0,197,0,33,140,-888888888,723,30,206,513,1462,3227,2894,43,567,0,35.932475884244376,64.06752411575563,46.543408360128616,17.524115755627008,25,-1887,11.309997348183504,52.125,17.375,63.0,21.0,4.0,2.0,14.625,39.0,0.375,18.375,49.0,0.375,19.125,51.0,0.375,25.0,14.0,24.0,1.0,3.0,0.0,1.8134715025906734,2.158894645941278,1.2089810017271159,2.072538860103627,0.12547051442910914,0.06273525721455457,0.18820577164366373,0.0,1.943512304250559,1.2904872079949723,0.613305306839696,1.8701267056530215,0.4527687296416938,0.7943106716618868,12095,Orange County,Florida
12095017016,3674,1344,2330,1519,1486,70427,253800,1803,2832,290,938,0,251,0,99,202,-888888888,723,70,675,687,1541,5548,4350,20,1847,16,36.58138268916712,63.41861731083288,41.34458356015242,22.074033750680456,22,-2732,7.661919118411477,265.533333523,88.51111117433334,70.0,23.333333333333332,4.0,1.3333333333333333,75.13333338700001,161.0,0.46666666700000003,83.06666672600001,178.0,0.46666666700000003,107.33333341000001,230.0,0.46666666700000003,30.0,23.0,17.0,1.0,1.0,2.0,1.5360983102918586,1.9749835418038184,1.5141540487162608,1.119157340355497,0.05722460658082975,0.04291845493562232,0.04291845493562232,0.08583690987124463,6.585648152852183,1.093105249695105,2.0782029279103407,3.9065471361392476,0.7913769124962314,1.6592523224259603,12095,Orange County,Florida
12095017017,2547,2357,190,61,1367,55101,168300,-666666666,1973,109,683,0,189,0,105,171,-888888888,309,16,431,883,490,3600,3464,306,3624,0,92.54024342363564,7.45975657636435,2.3949744797801333,5.064782096584216,20,-1873,15.55246053853296,261.676596004,87.22553200133332,19.0,6.333333333333333,18.0,6.0,63.76595751000001,135.0,0.47234042600000004,67.54468091800001,143.0,0.47234042600000004,130.365957576,276.0,0.47234042600000004,8.0,7.0,4.0,6.0,11.0,1.0,10.382513661202184,13.114754098360656,11.475409836065573,6.557377049180328,3.1578947368421053,3.1578947368421053,5.7894736842105265,0.5263157894736842,3.7007014001414222,7.388316302447406,1.1678134492752978,3.8692665564378266,0.9323064328465448,1.6434179074566067,12095,Orange County,Florida
12095017108,3328,1074,2254,1493,1495,92769,665600,3571,2753,116,527,0,249,0,33,177,-888888888,1342,70,270,650,1638,5892,3593,1,420,292,32.27163461538461,67.72836538461539,44.86177884615385,22.86658653846154,17,-2653,8.820633983067532,58.085106345,19.361702115,49.0,16.333333333333332,5.0,1.6666666666666667,15.489361692000001,28.0,0.553191489,19.361702115,35.0,0.553191489,23.234042538,42.0,0.553191489,20.0,10.0,19.0,2.0,2.0,1.0,1.093994195132842,1.3395847287340925,0.6697923643670463,1.2726054922973877,0.07394262052647146,0.08873114463176575,0.08873114463176575,0.044365572315882874,1.8027655600558659,0.7784988693910282,0.5688904992018813,1.3905350778470327,0.5424200276541268,0.5906107047802459,12095,Orange County,Florida
12095017109,2169,219,1950,1329,2383,134734,567900,3120,1772,38,177,0,241,0,52,66,-888888888,490,20,185,466,1148,4294,2515,0,383,0,10.096818810511756,89.90318118948825,61.272475795297375,28.63070539419087,32,-1672,2.453174208519808,18.125,6.041666666666667,74.0,24.666666666666668,3.0,1.5,5.625,9.0,0.625,8.125,13.0,0.625,4.375,7.0,0.625,31.0,24.0,19.0,2.0,1.0,0.0,1.8560321043391022,2.3325808878856282,1.805869074492099,1.4296463506395787,0.07692307692307693,0.10256410256410256,0.05128205128205128,0.0,2.758751902587519,1.3207738223930774,0.8705667457883534,1.9837424633936265,0.19674355495251017,0.8425674066571777,12095,Orange County,Florida
12095017901,1323,197,1126,796,1048,70469,277000,1868,839,374,253,0,32,0,9,69,-888888888,229,33,126,128,331,2655,1676,0,180,112,14.890400604686318,85.10959939531368,60.16628873771731,24.94331065759637,29,-739,13.37719298245614,13.655172399000001,4.5517241330000004,24.0,8.0,14.0,4.666666666666667,5.793103442,14.0,0.413793103,4.13793103,10.0,0.413793103,3.724137927,9.0,0.413793103,10.0,5.0,9.0,4.0,4.0,6.0,1.0050251256281406,1.256281407035176,0.628140703517588,1.1306532663316584,0.4144464179988159,0.3552397868561279,0.3552397868561279,0.5328596802841918,2.3105198644670053,0.7151874548256416,0.7291202074393771,1.2640205572004029,0.3626373623869702,0.536875397131818,12095,Orange County,Florida
12095010300,1539,1228,311,213,1029,36930,279400,1834,1335,66,238,0,31,0,70,37,-888888888,53,76,696,145,129,2045,1133,20,267,0,79.7920727745289,20.207927225471085,13.840155945419102,6.367771280051981,51,-1235,6.600086843247937,40.40579708599999,13.468599028666665,6.0,2.0,,,15.275362312999999,31.0,0.492753623,10.347826083,21.0,0.492753623,14.78260869,30.0,0.492753623,3.0,1.0,2.0,,,,0.9389671361502347,1.4084507042253522,0.4694835680751174,0.9389671361502347,,,,,1.0967914518458195,0.6681798286868671,0.34610947223863575,1.0734628055979643,0.8707058088264124,0.455938605411677,12095,Orange County,Florida
12095011100,1555,883,672,467,1182,61743,266900,1624,1338,167,264,0,33,0,17,0,-888888888,204,33,355,235,239,2683,1849,99,139,22,56.78456591639871,43.21543408360128,30.032154340836016,13.183279742765272,49,-1238,12.462666304642953,63.525000000000006,21.175,9.0,3.0,2.0,2.0,25.200000000000003,48.0,0.525,22.05,42.0,0.525,16.275000000000002,31.0,0.525,5.0,3.0,1.0,2.0,0.0,0.0,0.6423982869379015,1.070663811563169,0.6423982869379015,0.21413276231263384,0.2976190476190476,0.2976190476190476,0.0,0.0,2.398074745186863,0.4571380198403726,0.7567495015106137,1.7907407407407407,0.875904860392968,0.7605925717495164,12095,Orange County,Florida
12095011300,2142,845,1297,870,1290,83529,373000,2154,1896,74,185,0,65,0,71,36,-888888888,404,66,399,390,347,4405,2408,0,150,0,39.449112978524745,60.550887021475255,40.61624649859944,19.934640522875817,64,-1796,15.009242144177449,37.18032783299999,12.393442610999998,10.0,3.3333333333333335,3.0,1.5,16.524590147999998,36.0,0.45901639299999997,14.229508182999998,31.0,0.45901639299999997,6.426229502,14.0,0.45901639299999997,4.0,2.0,4.0,0.0,2.0,1.0,0.3831417624521073,0.45977011494252873,0.22988505747126436,0.45977011494252873,0.1156515034695451,0.0,0.15420200462606012,0.07710100231303006,1.4666795989349108,0.27264809101590554,0.46283338648949995,0.9170131745966956,0.7880472548771574,0.3894887701645626,12095,Orange County,Florida
12095012304,2387,1123,1264,1055,996,43018,153000,1320,461,1772,392,36,0,0,41,77,-888888888,339,18,225,314,1157,4127,2521,208,75,0,47.04650188521156,52.95349811478843,44.197737746124844,8.755760368663594,36,-361,11.186305732484076,176.432989662,58.810996554000006,67.0,22.333333333333332,7.0,2.3333333333333335,35.020618551,79.0,0.443298969,60.731958753,137.0,0.443298969,80.680412358,182.0,0.443298969,34.0,17.0,16.0,4.0,2.0,1.0,2.116903633491311,3.2227488151658767,1.6113744075829384,1.5165876777251186,0.18459915611814348,0.31645569620253167,0.15822784810126583,0.07911392405063292,5.23695427907391,1.5064130071390647,1.6526017581717396,3.725634981052954,0.7247702536413505,1.5824123655481641,12095,Orange County,Florida
12095012306,1139,374,765,602,1282,44980,119200,1194,337,681,207,7,20,0,17,77,-888888888,94,30,90,258,435,2466,1379,46,63,0,32.83582089552239,67.16417910447761,52.85338015803336,14.310798946444251,44,-237,15.99894570374275,102.000000042,34.000000014,58.0,19.333333333333332,12.0,4.0,27.419354849999998,50.0,0.548387097,39.483870984,72.0,0.548387097,35.096774208,64.0,0.548387097,29.0,17.0,12.0,5.0,3.0,4.0,3.211517165005537,4.817275747508306,2.823920265780731,1.9933554817275747,0.522875816993464,0.6535947712418301,0.39215686274509803,0.522875816993464,9.090909094652407,2.285352603432324,2.86877668824307,5.4644808757513665,0.6375000000951563,2.3209633131173133,12095,Orange County,Florida
12095014000,2706,445,2261,1467,1087,81786,319300,1847,2465,46,368,0,66,0,62,67,-888888888,467,31,352,242,170,5495,3149,0,195,99,16.444937176644494,83.55506282335551,54.212860310421284,29.342202512934218,49,-2365,6.800179345389329,3.75,1.25,23.0,7.666666666666667,7.0,2.3333333333333335,1.875,5.0,0.375,0.375,1.0,0.375,1.5,4.0,0.375,12.0,8.0,3.0,2.0,2.0,3.0,0.5226084980686209,0.81799591002045,0.5453306066803,0.2044989775051125,0.10319917440660475,0.08845643520566121,0.08845643520566121,0.13268465280849182,0.2808988764044944,0.37189422639592845,0.0886419762856177,0.466352859135286,0.14018691588785046,0.19807698144273161,12095,Orange County,Florida
12095014302,1669,1069,600,256,950,42871,106600,1045,940,356,960,0,35,0,48,290,-888888888,199,26,178,290,693,2270,1879,258,356,299,64.0503295386459,35.9496704613541,15.338526063511084,20.61114439784302,51,-840,22.527682321496755,74.98617508800001,24.995391696000002,18.0,6.0,11.0,3.6666666666666665,22.391705061000003,43.0,0.5207373270000001,20.308755753000003,39.0,0.5207373270000001,32.28571427400001,62.0,0.5207373270000001,10.0,4.0,4.0,5.0,4.0,2.0,2.34375,3.90625,1.5625,1.5625,0.611111111111111,0.8333333333333334,0.6666666666666667,0.33333333333333337,2.338203152104771,1.6678394942613597,0.7378560961609865,2.3392748449811323,0.8064228366962594,0.9935749100325764,12095,Orange County,Florida
12095012600,2132,538,1594,1288,1096,98571,382000,2054,1973,33,118,54,34,0,26,12,-888888888,364,44,294,100,167,4456,2480,2,272,0,25.234521575984992,74.76547842401501,60.41275797373359,14.352720450281426,66,-1873,2.2753792298716453,12.7906977,4.263565900000001,39.0,13.0,7.0,2.3333333333333335,1.39534884,6.0,0.23255814,5.8139535,25.0,0.23255814,5.58139536,24.0,0.23255814,18.0,16.0,5.0,2.0,3.0,2.0,1.0093167701863355,1.3975155279503106,1.2422360248447204,0.38819875776397517,0.1463822668339607,0.12547051442910914,0.18820577164366373,0.12547051442910914,0.7924843680297399,0.7182414385224903,0.25008067478510915,0.9454307721796276,0.24696901698622997,0.40155875502434996,12095,Orange County,Florida
12095017805,1068,279,789,545,1092,72778,206300,1525,904,144,251,0,8,0,12,0,-888888888,162,34,100,106,138,2391,1142,28,101,66,26.12359550561798,73.87640449438202,51.02996254681648,22.846441947565545,34,-804,13.018549747048905,13.433333323,4.477777774333333,24.0,8.0,3.0,1.5,3.899999997,9.0,0.433333333,4.33333333,10.0,0.433333333,5.199999996,12.0,0.433333333,8.0,7.0,9.0,0.0,1.0,2.0,1.4678899082568808,1.4678899082568808,1.2844036697247707,1.651376146788991,0.19011406844106463,0.0,0.12674271229404308,0.25348542458808615,1.6049382703703703,1.0445673652132308,0.5064630443633003,1.5142934192152104,0.35886019572684474,0.6431753630778732,12095,Orange County,Florida
12095017808,1419,194,1225,859,1577,80774,280300,1878,1212,83,187,0,20,0,57,47,-888888888,261,58,105,168,267,2989,1579,13,149,0,13.671599718111347,86.32840028188865,60.53558844256519,25.792811839323466,34,-1112,7.217043941411451,6.857142864,2.285714288,38.0,12.666666666666666,2.0,1.0,3.428571432,8.0,0.428571429,2.571428574,6.0,0.428571429,0.857142858,2.0,0.428571429,24.0,10.0,4.0,1.0,1.0,0.0,1.474582848273186,2.7939464493597206,1.1641443538998837,0.46565774155995343,0.0816326530612245,0.0816326530612245,0.0816326530612245,0.0,1.1782032412371133,1.049330138415115,0.371800219018986,1.4199791979740422,0.15286624216771472,0.6031166910130941,12095,Orange County,Florida
12095017011,1560,343,1217,785,1651,51000,229600,1484,1040,202,826,0,141,19,22,136,-888888888,362,32,87,483,1483,2708,2031,83,432,45,21.987179487179485,78.01282051282051,50.32051282051282,27.692307692307693,26,-940,9.947820232284126,35.99999997,11.99999999,68.0,22.666666666666668,3.0,3.0,14.18181817,26.0,0.545454545,7.090909085,13.0,0.545454545,14.727272715,27.0,0.545454545,27.0,24.0,17.0,0.0,3.0,0.0,2.8874734607218686,3.4394904458598727,3.0573248407643314,2.1656050955414012,0.24650780608052586,0.0,0.24650780608052586,0.0,3.498542271137026,2.054759371274009,1.1040190156751992,3.073286051122931,0.3461538459652367,1.3053361037503344,12095,Orange County,Florida
12095016902,1665,940,725,409,1040,40394,117200,1013,896,336,856,27,46,0,67,293,-888888888,245,9,276,245,695,2105,1994,322,120,46,56.45645645645646,43.54354354354354,24.564564564564563,18.97897897897898,49,-796,29.433333333333334,72.042682937,24.014227645666665,38.0,12.666666666666666,26.0,8.666666666666666,19.176829271,37.0,0.518292683,22.804878052,44.0,0.518292683,30.060975614,58.0,0.518292683,21.0,10.0,7.0,23.0,2.0,1.0,3.0969845150774242,5.134474327628362,2.444987775061125,1.7114914425427872,1.1954022988505746,3.1724137931034484,0.27586206896551724,0.13793103448275862,2.554705068687943,2.2038498506077837,0.806176617770767,2.719117443464294,0.6546794481396351,1.1549078446486845,12095,Orange County,Florida
12095017004,2100,837,1263,761,1286,54595,183600,1104,1778,106,770,0,31,0,31,154,-888888888,334,50,280,155,616,2558,2375,0,645,19,39.85714285714286,60.14285714285714,36.238095238095234,23.904761904761905,37,-1678,11.622934888241012,133.340782068,44.446927356,20.0,6.666666666666667,4.0,1.3333333333333333,31.910614512000002,56.0,0.5698324020000001,33.050279316,58.0,0.5698324020000001,68.37988824000001,120.0,0.5698324020000001,4.0,5.0,11.0,2.0,1.0,1.0,0.8760402978537012,0.5256241787122208,0.657030223390276,1.445466491458607,0.10556875164951174,0.1583531274742676,0.0791765637371338,0.0791765637371338,5.310266111827958,0.6234003657919521,1.6757364386077043,3.1985978737588656,0.8695715534362486,1.3585605819122926,12095,Orange County,Florida
12095017802,5869,1361,4508,3373,1598,69512,237900,1595,3863,1468,918,22,159,0,226,131,-888888888,1430,465,714,879,1259,12556,6651,71,954,226,23.18964048389845,76.81035951610154,57.47146021468734,19.338899301414212,20,-3763,8.025105112424594,88.98620690300001,29.66206896766667,174.0,58.0,24.0,8.0,26.172413795,55.0,0.475862069,29.503448278,62.0,0.475862069,33.31034483,70.0,0.475862069,66.0,59.0,49.0,12.0,9.0,3.0,1.7195375037058998,1.956715090423955,1.7491847020456568,1.452712718648088,0.1774622892635315,0.26619343389529726,0.19964507542147292,0.06654835847382432,2.1794319594170957,1.2236426924988966,0.6877533955834523,1.8517547310449234,0.3383683423968381,0.7865074273968851,12095,Orange County,Florida
12095017806,1817,218,1599,1013,1333,88661,254100,1650,1494,275,207,0,40,0,0,8,-888888888,430,32,169,450,702,4029,2507,22,74,0,11.997798569069895,88.0022014309301,55.75123830489819,32.25096312603192,34,-1394,8.143607705779335,20.058823544000003,6.686274514666668,42.0,14.0,5.0,2.5,6.4705882400000005,10.0,0.647058824,7.117647064000001,11.0,0.647058824,6.4705882400000005,10.0,0.647058824,21.0,12.0,9.0,0.0,3.0,2.0,1.3820335636722607,2.073050345508391,1.1846001974333662,0.8884501480750246,0.15634771732332708,0.0,0.18761726078799248,0.12507817385866166,3.067098401223242,0.9834710015519437,0.9678702429389161,1.6804447209314919,0.3232227489742567,0.7137458499143104,12095,Orange County,Florida
12095011701,1352,674,678,340,877,43478,137500,1107,92,1224,51,0,0,0,19,17,-888888888,68,41,347,243,97,3393,1100,201,334,29,49.85207100591716,50.14792899408283,25.14792899408284,25.0,55,8,9.747391543108181,135.07067145,45.023557149999995,42.0,14.0,31.0,10.333333333333334,32.416961148,66.0,0.49116607799999995,45.187279176,92.0,0.49116607799999995,57.466431125999996,117.0,0.49116607799999995,11.0,14.0,17.0,19.0,8.0,4.0,4.117647058823529,3.2352941176470593,4.117647058823529,5.0,1.5240904621435596,2.8023598820058995,1.1799410029498525,0.5899705014749262,6.680052989614242,2.9301650722709374,2.1079938313437165,5.820863624260355,0.7628065695122206,2.4723319981808403,12095,Orange County,Florida
12095012202,1683,814,869,633,1104,39515,131900,1133,238,1238,96,0,75,0,25,107,-888888888,154,34,200,282,743,3367,1756,197,181,0,48.36601307189542,51.633986928104584,37.61140819964349,14.022578728461083,59,-138,15.193875852887336,110.474137923,36.824712641,47.0,15.666666666666666,13.0,4.333333333333333,46.465517238000004,98.0,0.474137931,36.034482756,76.0,0.474137931,27.974137929,59.0,0.474137931,20.0,9.0,18.0,4.0,7.0,2.0,2.4749868351764084,3.15955766192733,1.4218009478672986,2.843601895734597,0.4986574606827771,0.46029919447640966,0.805523590333717,0.23014959723820483,4.523920471867322,1.7612291376999014,1.4275929342196094,3.6276005050218845,0.7015382930816135,1.5407735662802455,12095,Orange County,Florida
