CensusTract,County,CountyCode,ActiveSubsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,TotalUnits,StudioOneBedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,FairMarketRent_2BR,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index
12086001002.0,Miami-Dade,12086.0,2,0,0,135.0,23.0,101.0,11.0,1470.0,1989,889,1100,622,1062,40355,127400,1266,296,1542,491,0,0,0,0,151,-888888888,124,105,57,364,642,3842,1853,310,225,119,44.69582704876823,55.30417295123178,31.27199597787833,24.032176973353444,64,-196,25.12158054711246,115.0,38.333333333333336,99.0,33.0,34.0,11.333333333333334,49.0,60.0,0.8166666666666667,41.0,71.0,0.5774647887323944,25.0,56.0,0.4464285714285714,39.0,46.0,14.0,16.0,8.0,10.0,5.305466237942122,6.270096463022508,7.395498392282958,2.2508038585209005,1.0303030303030305,1.4545454545454546,0.7272727272727273,0.9090909090909092,4.311961004874391,2.2787974883494617,2.954503635695618,4.720935362894331,0.5373831775700935,2.623362079340529
12086001004.0,Miami-Dade,12086.0,14,0,1,168.0,36.6,79.2,52.2,1470.0,2136,1672,464,279,1046,28500,138800,1206,424,1614,475,0,10,0,9,79,-888888888,182,10,363,261,661,4279,1697,306,275,152,78.27715355805243,21.722846441947567,13.06179775280899,8.661048689138577,25,-324,23.074631312378965,212.0,70.66666666666667,53.0,17.666666666666668,38.0,12.666666666666666,86.0,130.0,0.6615384615384615,61.0,132.0,0.4621212121212121,65.0,150.0,0.4333333333333333,16.0,21.0,16.0,12.0,16.0,10.0,6.332138590203106,5.734767025089606,7.526881720430108,5.734767025089606,2.729885057471264,2.586206896551724,3.4482758620689653,2.155172413793104,4.226475279106858,2.71977256438682,2.8959298482020057,4.527592687510679,0.7999999999999999,2.5159240815856188
12086001203.0,Miami-Dade,12086.0,3,0,1,204.0,48.0,108.0,72.0,1470.0,2888,2207,681,444,1284,37259,316700,1601,1330,1323,1037,0,66,0,55,114,-888888888,480,147,371,626,2207,2068,3255,184,365,42,76.4196675900277,23.5803324099723,15.373961218836566,8.206371191135734,56,-1230,23.765120967741936,128.0,42.66666666666666,54.0,18.0,3.0,1.5,55.0,86.0,0.6395348837209303,52.0,97.0,0.5360824742268041,21.0,46.0,0.4565217391304347,23.0,18.0,13.0,2.0,0.0,1.0,4.054054054054054,5.18018018018018,4.054054054054054,2.927927927927928,0.2202643171806167,0.2936857562408223,0.0,0.1468428781204111,1.9332427125811809,1.7412924296724392,1.3246345726564712,2.288444612096064,0.7032967032967032,1.2716587613610877
12086001301.0,Miami-Dade,12086.0,2,0,1,43.0,20.0,0.0,0.0,1470.0,2896,2148,748,278,1087,32365,397200,2534,1496,1205,1145,55,39,0,0,101,-888888888,142,58,814,224,1120,1855,2314,240,138,55,74.17127071823204,25.828729281767952,9.599447513812157,16.2292817679558,47,-1396,25.335377539287084,204.0,68.0,26.0,8.666666666666666,5.0,1.6666666666666667,79.0,122.0,0.6475409836065574,52.0,109.0,0.4770642201834862,73.0,135.0,0.5407407407407407,10.0,7.0,9.0,1.0,2.0,2.0,3.1175059952038366,3.597122302158273,2.5179856115107917,3.237410071942446,0.2228163992869875,0.1336898395721925,0.267379679144385,0.267379679144385,3.165735567970205,1.3390274319303646,2.1691238011303318,3.160208848584777,0.8869565217391304,1.756086753768008
12086001401.0,Miami-Dade,12086.0,8,0,0,70.4,64.33333333333333,25.333333333333332,18.0,1470.0,2122,1852,270,113,879,21255,194300,1077,227,1756,347,0,0,0,20,119,-888888888,192,96,523,322,1037,2137,1671,311,270,0,87.27615457115928,12.723845428840717,5.32516493873704,7.3986804901036765,32,-127,15.421276595744684,134.0,44.66666666666666,28.0,9.333333333333334,18.0,6.0,65.0,95.0,0.6842105263157895,42.0,71.0,0.5915492957746479,27.0,57.0,0.4736842105263157,5.0,14.0,9.0,6.0,6.0,6.0,8.259587020648967,4.424778761061947,12.389380530973453,7.964601769911504,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.411807055435565,3.547647899981606,1.652541084166946,2.7480916030534357,0.8271604938271605,1.527078586728338
12086001402.0,Miami-Dade,12086.0,11,0,1,140.875,70.66666666666667,43.2,27.5,1470.0,2273,2063,210,98,918,26850,217300,-666666666,856,1288,859,0,0,0,28,101,-888888888,278,151,403,270,1378,1002,1377,640,194,0,90.76110866695996,9.238891333040035,4.31148262208535,4.927408710954685,27,-756,20.23716648463099,140.0,46.66666666666666,13.0,4.333333333333333,2.0,2.0,66.0,96.0,0.6875,52.0,92.0,0.5652173913043478,22.0,56.0,0.3928571428571428,9.0,3.0,1.0,2.0,0.0,0.0,4.421768707482992,9.183673469387756,3.061224489795918,1.020408163265306,0.9523809523809524,0.9523809523809524,0.0,0.0,2.262077880109872,1.8992327861053129,1.5499484604466969,2.360018509949098,0.915032679738562,1.3114314409393832
12086001502.0,Miami-Dade,12086.0,7,1,3,155.33333333333334,45.0,44.0,124.0,1470.0,1194,898,296,228,965,29833,87800,952,229,909,350,0,0,0,0,56,-888888888,115,61,215,237,409,2433,845,128,246,44,75.20938023450586,24.79061976549414,19.09547738693467,5.695142378559464,64,-129,17.628865979381445,109.0,36.333333333333336,34.0,11.333333333333334,54.0,18.0,40.0,52.0,0.7692307692307693,38.0,61.0,0.6229508196721312,31.0,76.0,0.4078947368421052,15.0,6.0,13.0,20.0,18.0,16.0,4.970760233918129,6.578947368421052,2.631578947368421,5.701754385964912,6.081081081081082,6.756756756756757,6.081081081081082,5.405405405405405,4.046028210838902,2.1350349673761486,2.7722896949989453,4.233274126702192,0.7622377622377622,2.352375104037724
12086001606.0,Miami-Dade,12086.0,9,0,1,26.333333333333332,20.0,32.0,16.0,1470.0,1589,1267,322,207,1070,30651,184500,1289,1369,51,1580,0,9,0,0,160,-888888888,297,29,300,258,1671,274,1324,27,72,16,79.73568281938326,20.26431718061674,13.02706104468219,7.23725613593455,30,-1269,27.434210526315788,17.0,5.666666666666667,5.0,2.5,1.0,1.0,6.0,8.0,0.75,8.0,11.0,0.7272727272727273,3.0,13.0,0.2307692307692307,2.0,3.0,0.0,0.0,0.0,1.0,1.207729468599034,0.966183574879227,1.4492753623188406,0.0,0.3105590062111801,0.0,0.0,0.3105590062111801,0.4472507234938174,0.5187425112550744,0.3064507974761873,0.5540479421076436,0.693877551020408,0.307877200117129
12086001702.0,Miami-Dade,12086.0,8,0,1,99.66666666666667,47.666666666666664,57.333333333333336,27.333333333333332,1470.0,1283,886,397,225,897,26078,178500,1266,534,701,548,29,0,0,0,19,-888888888,138,24,310,230,642,1849,1256,173,116,29,69.05689789555728,30.94310210444271,17.537022603273577,13.406079501169136,45,-434,29.58997127187255,97.0,32.333333333333336,23.0,7.666666666666667,28.0,9.333333333333334,41.0,64.0,0.640625,29.0,63.0,0.4603174603174603,27.0,51.0,0.5294117647058824,9.0,6.0,8.0,9.0,11.0,8.0,3.4074074074074074,4.0,2.666666666666667,3.555555555555556,2.350965575146936,2.267002518891688,2.770780856423174,2.0151133501259446,3.649360421369451,1.4635455384209832,2.5004977133863995,3.6003600360036003,0.8083333333333333,2.000673015915714
12086001703.0,Miami-Dade,12086.0,3,0,0,120.5,24.0,81.0,15.5,1470.0,1472,1160,312,145,1057,22929,165800,1431,1095,101,1357,0,27,0,5,244,-888888888,224,74,251,363,1402,333,1617,132,155,163,78.80434782608695,21.195652173913043,9.85054347826087,11.345108695652174,56,-995,34.11214953271028,54.0,18.0,32.0,10.666666666666666,9.0,3.0,21.0,33.0,0.6363636363636364,21.0,41.0,0.5121951219512195,12.0,25.0,0.48,22.0,8.0,2.0,2.0,5.0,2.0,7.35632183908046,15.172413793103448,5.517241379310345,1.3793103448275863,0.9615384615384616,0.641025641025641,1.6025641025641024,0.641025641025641,1.5517241379310345,3.15967852372746,1.063222650188934,2.1966794380587484,0.627906976744186,1.2206660535037217
12086001803.0,Miami-Dade,12086.0,14,0,2,133.0,103.25,10.2,6.75,1470.0,1200,1054,146,75,650,16341,164500,1091,324,768,399,0,0,0,24,84,-888888888,80,203,268,218,377,1877,710,210,244,0,87.83333333333333,12.166666666666668,6.25,5.916666666666667,50,-224,15.842519685039369,166.0,55.333333333333336,35.0,11.666666666666666,17.0,5.666666666666667,69.0,88.0,0.7840909090909091,46.0,81.0,0.5679012345679012,51.0,91.0,0.5604395604395604,21.0,12.0,2.0,5.0,3.0,9.0,15.555555555555555,28.000000000000004,16.0,2.666666666666667,3.881278538812786,3.4246575342465757,2.054794520547945,6.164383561643835,5.249841872232764,6.681403544965359,3.5971282859017,5.934455270150576,0.8258706467661692,3.2976992313046503
12086001901.0,Miami-Dade,12086.0,14,1,3,81.625,53.75,31.25,20.5,1470.0,1903,1532,371,198,825,22985,-666666666,1128,184,1565,399,0,0,0,34,120,-888888888,45,96,423,258,600,3060,1158,218,256,0,80.50446663163426,19.495533368365734,10.404624277456648,9.090909090909092,62,-84,15.891057259275144,204.0,68.0,36.0,12.0,24.0,8.0,73.0,83.0,0.8795180722891566,72.0,118.0,0.6101694915254238,59.0,120.0,0.4916666666666666,15.0,15.0,6.0,10.0,8.0,6.0,6.0606060606060606,7.575757575757576,7.575757575757576,3.0303030303030303,2.15633423180593,2.6954177897574128,2.15633423180593,1.6172506738544474,4.43864229765013,2.603144238298192,3.041304128477775,4.624277456647398,0.85,2.5696505441414543
12086001903.0,Miami-Dade,12086.0,7,0,1,30.5,12.0,25.0,6.333333333333333,1470.0,1316,1015,301,207,915,30385,176500,1302,207,1024,263,0,0,0,18,67,-888888888,72,110,259,410,302,2412,776,337,240,0,77.12765957446808,22.872340425531917,15.729483282674773,7.142857142857142,62,-107,27.652637818612924,217.0,72.33333333333333,33.0,11.0,21.0,7.0,78.0,103.0,0.7572815533980582,75.0,114.0,0.6578947368421053,64.0,96.0,0.6666666666666666,20.0,6.0,7.0,7.0,7.0,7.0,5.314009661835748,9.66183574879227,2.898550724637681,3.3816425120772946,2.3255813953488373,2.3255813953488373,2.3255813953488373,2.3255813953488373,7.126436781609195,2.282467049522327,4.882948467534364,6.819421713038734,0.868,3.789463517257157
12086001904.0,Miami-Dade,12086.0,16,0,2,76.0,42.8,22.4,10.8,1470.0,1755,1324,431,183,992,22123,172000,1174,331,1315,451,0,0,0,13,96,-888888888,138,123,417,322,437,2801,1328,143,236,46,75.44159544159544,24.55840455840456,10.427350427350428,14.13105413105413,55,-231,16.946160635481025,117.0,39.0,26.0,8.666666666666666,25.0,8.333333333333334,49.0,64.0,0.765625,40.0,66.0,0.6060606060606061,28.0,44.0,0.6363636363636364,13.0,4.0,9.0,5.0,9.0,11.0,4.735883424408014,7.103825136612022,2.185792349726776,4.918032786885246,1.9334880123743232,1.160092807424594,2.088167053364269,2.5522041763341066,2.9456193353474323,2.034150962167439,2.0183028153133344,3.16301703163017,0.8181818181818182,1.7576472243838597
12086002003.0,Miami-Dade,12086.0,6,0,0,165.25,48.666666666666664,17.0,56.0,1470.0,1322,1129,193,83,871,19933,120600,1005,242,937,294,0,0,0,47,96,-888888888,114,127,360,39,693,1583,683,221,257,0,85.40090771558245,14.59909228441755,6.278366111951589,8.32072617246596,51,-142,18.457382953181277,106.0,35.333333333333336,10.0,3.333333333333333,21.0,7.0,41.0,54.0,0.7592592592592593,41.0,66.0,0.6212121212121212,24.0,49.0,0.4897959183673469,4.0,4.0,2.0,11.0,5.0,5.0,4.016064257028113,4.819277108433735,4.819277108433735,2.409638554216868,3.6269430051813463,5.699481865284974,2.5906735751295336,2.5906735751295336,3.1296132270445822,1.7249750976674765,2.144373209120352,3.190319031903191,0.9137931034482758,1.7728185891030914
12086002004.0,Miami-Dade,12086.0,1,0,0,137.0,37.0,80.0,20.0,1870.0,1068,958,110,51,962,25833,271400,1422,371,682,388,0,0,0,0,15,-888888888,110,45,166,97,676,675,618,375,162,24,89.70037453183521,10.299625468164797,4.775280898876404,5.52434456928839,54,-271,23.069824669332515,82.0,27.33333333333333,32.0,10.666666666666666,7.0,2.333333333333333,31.0,41.0,0.7560975609756098,30.0,49.0,0.6122448979591837,21.0,35.0,0.6,18.0,7.0,7.0,1.0,3.0,3.0,20.91503267973856,35.294117647058826,13.725490196078432,13.725490196078432,2.121212121212121,0.9090909090909092,2.727272727272727,2.727272727272727,2.8531663187195546,8.983399724323169,1.9549551242165664,3.7661050545094152,0.7192982456140351,2.092775356440278
12086002402.0,Miami-Dade,12086.0,4,0,0,165.66666666666666,55.0,80.0,5.0,1470.0,2092,1648,444,320,1039,30489,172100,1474,1619,168,1916,0,0,0,97,208,-888888888,266,49,261,492,1771,798,2275,188,69,0,78.77629063097514,21.223709369024856,15.296367112810708,5.927342256214149,49,-1519,31.704718417047182,63.0,21.0,17.0,5.666666666666667,8.0,2.6666666666666665,27.0,42.0,0.6428571428571429,21.0,40.0,0.525,15.0,41.0,0.3658536585365853,9.0,7.0,1.0,3.0,3.0,2.0,1.7708333333333333,2.8125,2.1875,0.3125,0.6006006006006006,0.6756756756756757,0.6756756756756757,0.4504504504504504,1.2742718446601942,0.7606062071277528,0.8731156876551522,1.3550135501355014,0.7875,0.7529633200143491
12086002403.0,Miami-Dade,12086.0,2,0,0,96.0,48.0,48.0,0.0,1470.0,1553,1099,454,325,993,30744,200000,1634,955,156,1501,11,0,0,29,402,-888888888,217,62,164,482,2019,187,1902,179,19,0,70.7662588538313,29.233741146168708,20.927237604636183,8.306503541532518,68,-855,26.495215311004785,43.0,14.333333333333334,36.0,12.0,1.0,1.0,20.0,28.0,0.7142857142857143,14.0,26.0,0.5384615384615384,9.0,14.0,0.6428571428571429,13.0,20.0,3.0,0.0,1.0,0.0,3.692307692307693,4.0,6.153846153846154,0.9230769230769232,0.2202643171806167,0.0,0.2202643171806167,0.0,1.304215953897483,1.585915566717052,0.8936330298827898,1.849250936329588,0.5443037974683544,1.027604575924077
12086002404.0,Miami-Dade,12086.0,7,1,6,134.33333333333334,86.0,18.4,9.0,1470.0,2494,2146,348,221,805,18313,252800,1692,1973,197,2278,0,0,0,0,324,-888888888,234,278,589,180,1731,640,1346,363,183,0,86.04651162790698,13.953488372093023,8.861267040898156,5.092221331194867,48,-1873,27.079852990310727,64.0,21.33333333333333,8.0,2.6666666666666665,2.0,2.0,25.0,38.0,0.6578947368421053,19.0,30.0,0.6333333333333333,20.0,29.0,0.6896551724137931,3.0,4.0,1.0,0.0,2.0,0.0,1.2066365007541475,1.3574660633484164,1.809954751131222,0.4524886877828055,0.5747126436781609,0.0,0.5747126436781609,0.0,0.9940975458216836,0.5182730610186445,0.6811436397606786,1.0139416983523446,0.8888888888888888,0.5634341497293683
12086002501.0,Miami-Dade,12086.0,6,0,0,102.5,37.0,34.0,100.0,1470.0,1811,1318,493,242,1108,32631,241400,1302,1097,427,1468,0,0,0,0,287,-888888888,418,29,216,588,1304,611,1968,248,111,0,72.77747101049144,27.22252898950856,13.362782992821645,13.859745996686916,63,-997,33.19222326748197,72.0,24.0,29.0,9.666666666666666,6.0,2.0,27.0,39.0,0.6923076923076923,27.0,45.0,0.6,18.0,30.0,0.6,12.0,10.0,7.0,2.0,2.0,2.0,3.994490358126721,4.958677685950414,4.132231404958678,2.8925619834710745,0.4056795131845842,0.4056795131845842,0.4056795131845842,0.4056795131845842,1.8209408194233687,1.7157087025147169,1.2476866709349153,2.158119658119658,0.712871287128713,1.199238887761315
12086002502.0,Miami-Dade,12086.0,2,0,0,92.0,54.0,38.0,0.0,1470.0,1218,772,446,288,910,27237,199200,1689,583,448,820,0,0,0,0,187,-888888888,111,173,218,103,886,968,1040,122,58,16,63.38259441707718,36.61740558292282,23.64532019704433,12.97208538587849,56,-483,38.15107717480229,51.0,17.0,13.0,4.333333333333333,34.0,11.333333333333334,23.0,30.0,0.7666666666666667,18.0,29.0,0.6206896551724138,10.0,29.0,0.3448275862068966,5.0,6.0,2.0,18.0,9.0,7.0,1.5046296296296295,1.7361111111111112,2.083333333333333,0.6944444444444444,2.541106128550075,4.035874439461884,2.0179372197309418,1.5695067264573992,2.2020725388601035,0.6462667119386135,1.508833524879518,2.0125786163522013,0.796875,1.1183636330477271
12086002600.0,Miami-Dade,12086.0,7,0,1,170.75,19.666666666666668,56.666666666666664,33.333333333333336,1470.0,2588,2148,440,233,1257,43611,284300,1698,1735,299,1879,0,39,0,102,413,-888888888,410,48,378,459,1680,1308,1802,428,600,0,82.9984544049459,17.001545595054097,9.003091190108192,7.998454404945904,19,-1635,20.797153024911037,86.0,28.666666666666668,21.0,7.0,3.0,1.5,38.0,55.0,0.6909090909090909,29.0,72.0,0.4027777777777778,19.0,43.0,0.4418604651162791,3.0,11.0,7.0,1.0,0.0,2.0,3.004291845493562,1.2875536480686696,4.721030042918455,3.004291845493562,0.3409090909090909,0.2272727272727272,0.0,0.4545454545454545,1.3345747982619491,1.2903998262808631,0.9144345436137672,1.4979700405991885,0.8037383177570093,0.8324023733480763
12086002900.0,Miami-Dade,12086.0,11,0,0,213.2,60.0,114.5,40.0,1470.0,1936,1595,341,177,1098,33935,251300,1401,1426,229,1748,0,20,8,29,224,-888888888,376,24,287,538,1902,972,1904,403,69,0,82.38636363636364,17.613636363636363,9.142561983471074,8.47107438016529,44,-1326,25.811138014527845,80.0,26.666666666666668,18.0,6.0,2.0,1.0,35.0,58.0,0.603448275862069,19.0,48.0,0.3958333333333333,26.0,45.0,0.5777777777777777,9.0,7.0,2.0,1.0,0.0,1.0,3.389830508474576,5.084745762711865,3.954802259887006,1.1299435028248588,0.2932551319648094,0.2932551319648094,0.0,0.2932551319648094,1.671891327063741,1.455995929895599,1.145559757779323,1.843491346877352,0.8163265306122448,1.024404047342321
12086003001.0,Miami-Dade,12086.0,6,1,2,74.0,0.0,8.0,2.75,1470.0,1168,937,231,161,897,32823,341300,1792,864,270,780,0,8,0,16,10,-888888888,77,118,277,226,553,786,734,199,281,11,80.22260273972603,19.777397260273972,13.784246575342465,5.993150684931506,47,-764,17.858690940615517,61.0,20.33333333333333,18.0,6.0,3.0,1.5,29.0,34.0,0.8529411764705882,17.0,21.0,0.8095238095238095,15.0,35.0,0.4285714285714285,13.0,4.0,1.0,0.0,1.0,2.0,3.7267080745341614,8.074534161490684,2.484472049689441,0.6211180124223602,0.6493506493506493,0.0,0.4329004329004329,0.8658008658008658,2.1700462468872286,1.600691177587087,1.4868894961731487,2.398299939283546,0.7721518987341772,1.332703930888785
12086003004.0,Miami-Dade,12086.0,15,0,2,88.44444444444444,63.5,30.625,4.5,1470.0,1962,1885,77,77,986,20904,128200,879,1547,336,1629,0,17,0,45,17,-888888888,142,205,511,168,1496,1607,1104,135,258,0,96.07543323139652,3.9245667686034658,3.9245667686034658,0.0,44,-1447,24.08193854609043,41.0,13.666666666666666,11.0,3.6666666666666665,2.0,1.0,14.0,22.0,0.6363636363636364,13.0,25.0,0.52,14.0,37.0,0.3783783783783784,7.0,2.0,2.0,1.0,0.0,1.0,4.761904761904762,9.090909090909092,2.5974025974025974,2.5974025974025974,1.2987012987012987,1.2987012987012987,0.0,1.2987012987012987,0.7250221043324491,2.045327615805722,0.4967763949600717,0.8834522595990485,0.7884615384615384,0.490922874088866
12086003100.0,Miami-Dade,12086.0,8,2,2,85.33333333333333,34.0,24.5,16.0,1470.0,1807,1601,206,132,736,17880,163500,1176,295,1491,335,0,0,0,21,0,-888888888,108,166,463,269,262,3529,937,329,289,0,88.59988931931379,11.40011068068622,7.304925290536801,4.095185390149418,50,-195,22.52199413489736,285.0,95.0,28.0,9.333333333333334,37.0,12.333333333333334,102.0,142.0,0.7183098591549296,96.0,135.0,0.7111111111111111,87.0,129.0,0.6744186046511628,17.0,7.0,4.0,8.0,18.0,11.0,7.070707070707072,12.87878787878788,5.303030303030303,3.0303030303030303,5.98705501618123,3.883495145631068,8.737864077669903,5.339805825242718,5.933791380387258,3.0370016113478906,4.065762233701872,6.020388536256973,0.9105431309904154,3.345451224146846
12086003400.0,Miami-Dade,12086.0,16,0,1,86.9090909090909,65.66666666666667,74.6,34.4,1470.0,1265,1198,67,37,866,24210,169900,1219,348,862,421,18,0,0,22,15,-888888888,107,34,188,161,242,1446,804,342,187,37,94.70355731225295,5.296442687747035,2.924901185770751,2.371541501976284,59,-248,34.79680696661829,253.0,84.33333333333333,3.0,1.0,13.0,4.333333333333333,91.0,117.0,0.7777777777777778,90.0,132.0,0.6818181818181818,72.0,112.0,0.6428571428571429,1.0,1.0,1.0,4.0,5.0,4.0,2.702702702702702,2.702702702702702,2.702702702702702,2.702702702702702,6.467661691542288,5.970149253731343,7.462686567164178,5.970149253731343,7.039510294936004,1.160861619781626,4.823387488058003,6.909581646423751,0.98828125,3.8395642138642634
12086003601.0,Miami-Dade,12086.0,21,2,6,119.0,62.6,41.125,17.6,1470.0,2104,1985,119,32,735,16276,77200,-666666666,1501,478,1586,0,0,0,82,43,-888888888,70,278,462,294,1284,1314,1555,216,184,0,94.34410646387832,5.655893536121673,1.520912547528517,4.134980988593155,33,-1401,17.79513888888889,50.0,16.666666666666668,2.0,1.0,1.0,1.0,25.0,49.0,0.5102040816326531,10.0,35.0,0.2857142857142857,15.0,36.0,0.4166666666666667,1.0,1.0,0.0,0.0,0.0,1.0,3.125,3.125,3.125,0.0,0.8403361344537815,0.0,0.0,0.8403361344537815,0.8396305625524769,1.342246247872505,0.5753047272222985,0.8758882829284417,0.9433962264150944,0.4867196711128945
12086003602.0,Miami-Dade,12086.0,16,1,1,35.875,37.0,3.1818181818181817,0.0,1470.0,3200,2792,408,311,971,24467,216500,1270,2917,171,2805,8,0,0,16,88,-888888888,242,328,554,229,1984,978,2053,688,730,14,87.25,12.75,9.71875,3.03125,47,-2817,26.81378912447714,121.0,40.333333333333336,13.0,4.333333333333333,3.0,1.5,51.0,71.0,0.7183098591549296,33.0,53.0,0.6226415094339622,37.0,62.0,0.5967741935483871,5.0,6.0,2.0,2.0,1.0,0.0,1.3933547695605573,1.607717041800643,1.929260450160772,0.6430868167202572,0.3676470588235294,0.4901960784313725,0.2450980392156862,0.0,1.444603629417383,0.5984720676473334,0.9898249706868752,1.4394671822967022,0.9029850746268656,0.7998930996117629
12086004103.0,Miami-Dade,12086.0,6,1,1,93.33333333333333,82.66666666666667,0.3333333333333333,0.0,2130.0,1301,1085,216,36,1179,33294,366700,-666666666,886,31,1018,0,11,0,44,329,-888888888,52,140,485,166,1126,315,492,65,1212,0,83.39738662567257,16.60261337432744,2.767102229054573,13.835511145272866,54,-786,14.20814479638009,32.0,10.666666666666666,33.0,11.0,5.0,1.6666666666666667,6.0,9.0,0.6666666666666666,18.0,22.0,0.8181818181818182,8.0,25.0,0.32,9.0,19.0,5.0,1.0,2.0,2.0,30.55555555555556,25.0,52.77777777777778,13.88888888888889,0.771604938271605,0.4629629629629629,0.9259259259259258,0.9259259259259258,0.9831029185867896,13.124185534753384,0.6736102538831411,1.932798096937258,0.4923076923076923,1.0740306411266225
12086004206.0,Miami-Dade,12086.0,5,0,2,37.666666666666664,40.0,16.0,0.0,2330.0,681,354,327,126,915,37131,281500,1861,638,18,449,0,11,0,0,14,-888888888,33,160,123,101,466,334,206,26,728,33,51.98237885462555,48.01762114537445,18.50220264317181,29.51541850220265,56,-538,8.88888888888889,25.0,8.333333333333334,2.0,1.0,2.0,1.0,5.0,7.0,0.7142857142857143,13.0,17.0,0.7647058823529411,7.0,15.0,0.4666666666666667,1.0,1.0,0.0,1.0,1.0,0.0,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.0,0.3058103975535168,0.3058103975535168,0.3058103975535168,0.0,2.354048964218456,0.3408879359676203,1.612965937198111,1.9444444444444444,0.8928571428571429,1.0805023642205909
12086004403.0,Miami-Dade,12086.0,3,1,3,84.0,63.5,2.0,0.0,2330.0,1906,1445,461,268,1357,43917,291800,1815,1289,90,1237,0,0,0,89,438,-888888888,99,65,432,292,922,784,893,236,667,12,75.81322140608604,24.186778593913957,14.060860440713537,10.12591815320042,64,-1189,32.38587424633936,82.0,27.33333333333333,41.0,13.666666666666666,5.0,2.5,34.0,42.0,0.8095238095238095,22.0,33.0,0.6666666666666666,26.0,48.0,0.5416666666666666,14.0,20.0,7.0,0.0,1.0,4.0,5.099502487562189,5.223880597014925,7.462686567164178,2.6119402985074625,0.5422993492407809,0.0,0.2169197396963123,0.8676789587852495,1.8915801614763552,2.190332185582993,1.2960878955013635,2.3934617629889083,0.6666666666666666,1.3300154195559937
12086004404.0,Miami-Dade,12086.0,4,0,1,155.0,250.0,0.0,0.0,2330.0,1228,973,255,30,1170,31023,383100,1545,925,0,801,0,11,0,47,245,-888888888,100,122,370,89,484,605,465,54,1006,0,79.23452768729642,20.765472312703583,2.44299674267101,18.322475570032573,53,-825,24.46043165467626,56.0,18.666666666666668,25.0,8.333333333333334,4.0,2.0,22.0,32.0,0.6875,28.0,40.0,0.7,6.0,29.0,0.2068965517241379,9.0,7.0,9.0,0.0,2.0,2.0,27.77777777777778,30.0,23.33333333333333,30.0,0.7843137254901961,0.0,0.7843137254901961,0.7843137254901961,1.918465227817746,11.931077758866712,1.3145092184590077,2.691924227318045,0.6913580246913581,1.495867110130201
12086004405.0,Miami-Dade,12086.0,9,1,1,66.25,81.5,0.0,0.0,2330.0,1790,1519,271,134,1263,35000,279700,1779,1103,179,1089,0,57,0,31,420,-888888888,148,236,415,201,652,945,593,378,444,0,84.86033519553072,15.139664804469277,7.486033519553073,7.653631284916202,62,-1003,32.88446000538648,69.0,23.0,9.0,3.0,1.0,1.0,24.0,31.0,0.7741935483870968,20.0,35.0,0.5714285714285714,25.0,53.0,0.4716981132075472,1.0,7.0,1.0,0.0,0.0,1.0,2.238805970149253,0.7462686567164178,5.223880597014925,0.7462686567164178,0.3690036900369003,0.0,0.0,0.3690036900369003,1.5141540487162608,0.9616092522071678,1.0374800785253735,1.572897761645493,0.8846153846153846,0.8740387286409758
